,Name_long,Nameabv,Date,Frame No.,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8
32,JBi,Joe Biden,01-Mar-22,5,0.07724956909656089,0.08698881162507505,0.12278229953719559,0.17999400248872488,0.06129333485639946,0.15606943098886344,0.15350088422885616,0.03265912611982323,0.07169314303164763
33,JBi,Joe Biden,01-Mar-22,6,0.04969852558012072,0.024607210867473542,0.2032945177684747,0.059945375423764505,0.20518731268505597,0.06438917186931012,0.20164927967549046,0.14870459162194494,0.006845464854613569
34,JBi,Joe Biden,01-Mar-22,7,0.02033298301589741,0.03354199533200295,0.15446423782744342,0.03405486623052986,0.07333254273742662,0.03434486276079681,0.32995435111301175,0.011151984557629944,0.05129171408317999
35,JBi,Joe Biden,01-Mar-22,8,0.13273460093232983,0.08527384732364235,0.036856267765260645,0.00215407780367004,0.139694855378935,0.09505800930120625,0.016892828602942098,0.020246180640083627,0.08298807079920933
36,JBi,Joe Biden,01-Mar-22,9,0.12452466078062095,0.16704918820445003,0.033918445058667736,0.11522912520782737,0.061833476115351504,0.09355437165328018,0.1100341507395601,0.2464197400889421,0.06129311304996084
37,JBi,Joe Biden,01-Mar-22,10,0.012029593276604402,0.010997547364515302,4.47407038860451e-06,0.09846182692114619,0.058495308695735555,0.03365583508940847,0.03193774495266528,0.0793080601779448,0.003241929242167323
38,JBi,Joe Biden,01-Mar-22,11,0.10479203508789411,0.007879959487521343,0.021751412795382515,0.05473874039109019,0.013715390559578794,0.026794693083761274,0.02345837064386454,0.07112325817901322,0.015055649338731459
39,JBi,Joe Biden,01-Mar-22,12,0.0013780646499116046,0.04218887823678441,0.10729755396733286,0.012388971623865153,0.021361630643087475,0.10754116525935874,0.0028018034740855814,0.36601267937400483,0.05188901882121821
40,JBi,Joe Biden,01-Mar-22,13,0.05034614760315322,0.022192451791020064,0.007887248329641878,0.006450732853158519,0.0006944950650523464,0.18249550402554798,0.12667197456723375,0.002383591105108399,0.002218063765876289
41,JBi,Joe Biden,01-Mar-22,14,0.1971997515051204,0.18485991264646226,0.008790486946110938,0.0505687509866997,0.023504702836246193,0.16629308887779004,0.04197561438388942,0.30085331988132463,0.010981219463834043
42,JBi,Joe Biden,01-Mar-22,15,0.028549795103780442,0.11825733846281263,0.013474713420672675,0.08508623683382477,0.13056471900468078,0.0011232174183021782,0.0663746448730683,0.0600034951534769,0.011771569115334144
43,JBi,Joe Biden,01-Mar-22,16,0.00035385854999671476,0.1602601454284037,0.07839648575028818,0.020993078358223807,0.04258045026725274,0.061846761060423534,0.13155598972070673,0.09426717963865362,0.34680706991909754
44,JBi,Joe Biden,01-Mar-22,17,0.021276412701691047,0.043722389603870655,0.02777744846815205,0.07218439571889486,0.1677980490290122,0.2343880572469461,0.6624893399710251,0.25086701129321015,0.0019490303187625045
45,JBi,Joe Biden,01-Mar-22,18,0.08262024417788985,0.08880914368473315,0.07626950872416932,0.16245553417857297,0.03999249545574247,0.045194386533306326,0.001673160458562403,0.051282707520351675,0.0021069005299096436
46,JBi,Joe Biden,01-Mar-22,19,0.113391041437082,0.0006562814145240627,0.057225788446848724,0.05278987813320837,0.013785627221647221,0.12172500995918659,0.037994410323340125,0.12810708710621757,0.0827701264798335
47,JBi,Joe Biden,01-Mar-22,20,0.017183065334008343,0.1891406146766336,0.04025362145821152,0.059932516598854416,0.02050790443295806,0.023673170884302455,0.18502605195611463,0.04949424204891564,0.0053837206922090425
48,JBi,Joe Biden,01-Mar-22,21,0.051304205797905976,0.3114385745673784,0.04129268472418163,0.28388254309503375,0.08676378414846386,0.005895418146145571,0.21152153461456827,0.09899515042374361,0.0023359345807055275
49,JBi,Joe Biden,01-Mar-22,22,0.07584327939628586,0.2484899593503292,0.19278314776787805,0.14845526988231264,0.16251969218625612,0.007963982143330044,0.2867112485488444,0.07874846726140389,0.011659439035455728
50,JBi,Joe Biden,01-Mar-22,23,0.2143956117396308,0.08666700048908502,0.1592614537884031,0.13772691357660838,0.05343846948581267,0.08524158143388569,0.12198876200517071,0.004028044520208651,0.2727796322899314
51,JBi,Joe Biden,01-Mar-22,24,0.11846210038329451,0.021099502626605347,0.07327350382482274,0.19677189024373043,0.023417869062842323,0.030298971735376434,0.13533126156923464,0.400666916187939,0.1258945476720876
52,JBi,Joe Biden,01-Mar-22,25,0.015881559831314056,0.0076849088645977595,0.04599927818601753,0.003126271657408241,0.020078065182356542,0.014159298794443146,0.019610952144704128,0.00773075496891495,0.026499001141290578
53,JBi,Joe Biden,06-Jan-22,1,0.11304057171577973,0.016770881945864447,0.14078274249155343,0.051187786108642136,0.08951961741467478,0.0706062835776765,0.012490118109169411,0.05354583554404051,0.09709751493034123
54,JBi,Joe Biden,06-Jan-22,2,0.020595226020731553,0.27706707968621896,0.15616920349490662,0.010544310814942084,0.0344333797553042,0.003398769745267681,0.023255815762725986,0.04377065835847555,0.018471514832565383
55,JBi,Joe Biden,06-Jan-22,3,0.13917864866280855,0.12769537501849954,0.003973177273354154,0.05998969271798804,0.10190170930517563,0.04146930154099341,0.30748877074568554,0.20729051817524943,0.12562607821725574
56,JBi,Joe Biden,06-Jan-22,4,0.2605722484950068,0.1158349128837994,0.0051872334052050426,0.09221051079785463,0.0625859995910152,0.009684214061370974,0.03136888883498372,0.22365625979942838,0.04344187026111662
57,JBi,Joe Biden,06-Jan-22,5,0.006449157119880878,0.13240564900975196,0.05523721058852514,0.014139343286921529,0.013940307425680589,0.15293030834762628,0.20055403056284027,0.14978009185364433,0.06035956690909637
58,JBi,Joe Biden,06-Jan-22,6,0.04740361287125912,0.0017974699071201393,0.01726918571803377,0.05806525216116646,0.11053157228855835,0.1603478620718138,0.10186953907683208,0.6586728678366657,0.18505680183175646
59,JBi,Joe Biden,06-Jan-22,7,0.017705818957436642,0.03821285083030248,0.05296456639440908,0.025960900323540797,0.004611375707578598,0.07865979630642775,0.051413497693103515,0.003095804991468203,0.10854067939697001
60,JBi,Joe Biden,06-Jan-22,8,0.015789808346775316,0.1645720856819042,0.26394763404086735,0.17825091009760238,0.03337381605414128,0.0653553828354811,0.09561700912822116,0.027735586968802784,0.1535946590843772
61,JBi,Joe Biden,06-Jan-22,9,0.019064226643364185,0.05472164639543949,0.2047996881118913,0.23011077524306547,0.15994338486263077,0.06312155754308921,0.02714135202512236,0.12111957725220675,0.004464832794099233
62,JBi,Joe Biden,06-Jan-22,10,0.08612357537919219,0.0015726983774864555,0.08894709714633034,0.006369472512479417,0.2690068736479786,0.037086425239423806,0.09047936830214799,0.41898528303780525,0.04118809399592209
63,JBi,Joe Biden,06-Jan-22,11,0.0234725621447832,0.27645364471673467,0.007319014626001782,0.220666200737321,0.08380538370475643,0.1726126107499469,0.4881317761866792,0.06897588190603433,0.3851439396315521
64,JBi,Joe Biden,06-Jan-22,12,0.07418299646460338,0.17425943092275942,0.10012976348304198,0.022989830051978726,0.002762730844449112,0.0294621758823367,0.044012426035962546,0.022340603782981618,0.0018741249201825374
65,JBi,Joe Biden,15-Nov-21,1,0.11639904285838167,0.10620029778172228,0.1537524442101299,0.010793543842795746,0.1288988990879031,0.0686601159882373,0.09735662711305855,0.17365462476018173,0.28017507733386965
66,JBi,Joe Biden,15-Nov-21,2,0.12362211174309178,0.07309769748524131,0.11922206169424232,0.008466972798879535,0.020042658831228414,0.06207364005804402,0.00011713228256855332,0.08150188710067569,0.011832169113621527
67,JBi,Joe Biden,15-Nov-21,3,0.0003593659933263934,0.05326358976508773,0.07456438632970103,0.08027636723761888,0.010726199910853496,0.03858952249990104,0.057387972445679496,0.347266180070425,0.362226761788999
68,JBi,Joe Biden,15-Nov-21,4,0.11676891339612833,0.020279147869739042,0.016424281129329678,0.11251192720184074,0.06400047223372184,0.047764556027153036,0.19354264927464238,0.1425489119196986,0.03579743909600251
69,JBi,Joe Biden,15-Nov-21,5,0.014430413825599845,0.034140156996650274,0.031476509309373034,0.03786282163539613,0.02481837366249621,0.014386230264827517,0.010057299745845388,0.006199883554395108,8.216784106681616e-05
70,JBi,Joe Biden,15-Nov-21,6,0.02556961124018905,0.014458417993239658,0.02474111368414944,0.16790588681915455,0.0003622405992248731,0.1984301615165778,0.037612251630038646,0.02850875199575551,0.09354250726182235
71,JBi,Joe Biden,15-Nov-21,7,0.055909315987386785,0.12883064723376622,0.12295685234747358,0.048244323473964595,0.056048868626424775,0.0253164362004666,0.16246108719884436,0.07498888602007517,0.002090472518270488
72,JBi,Joe Biden,15-Nov-21,8,0.0562645298084826,0.08357592618990238,0.0891734069310625,0.017918787412803252,0.10597476502446057,0.06565206140068698,0.10675343776926927,0.090564410175423,0.00016820583606790343
73,JBi,Joe Biden,15-Nov-21,9,0.046581730997291106,0.2587322329148441,0.09923250194102026,0.15190776493410219,0.022983768381692495,0.2125740678298524,0.03800871824592211,0.30498483970272466,0.2533481212294862
74,JBi,Joe Biden,15-Nov-21,10,0.012141810092479062,0.022251778662032123,0.0019107974393243784,0.08930336638630666,0.025245719471353463,0.11340539127396473,0.07904113228826583,0.07263834041100203,0.09952111161330855
75,JBi,Joe Biden,15-Nov-21,11,0.007437977755364138,0.10275013096719689,0.11557006803961425,0.035511341576989444,0.07091316500632984,0.08098753489789695,0.043031597122824186,0.03321427749120223,0.007873711689665807
76,JBi,Joe Biden,15-Nov-21,12,0.12643588411202206,0.10454302126584838,0.2797144875809744,0.022459632166338808,0.028907091638762702,0.3578341701236146,0.1522805243849841,0.030681570748201648,0.049414203224815406
77,JBi,Joe Biden,15-Nov-21,13,0.012901658478604985,0.015067456893105102,0.31655658250218804,0.03860821169868013,0.03589582320655957,0.01290349526923996,0.01040883576554057,0.0073248548732491115,0.0688310949385255
78,JBi,Joe Biden,15-Nov-21,14,0.0884933442501252,0.005673880027379723,0.106172419195369,0.06566381289364932,0.015379073240575646,0.27981755138530545,0.09179764239384383,0.10748085159881211,0.0036873045406806268
79,JBi,Joe Biden,15-Nov-21,15,0.0021042087500362117,0.006102624765051694,0.007119222461834067,0.008189767172340042,0.007226664855580417,0.009678617311023378,0.01082287523767674,0.01203300499621478,0.007697925495686854
80,JBi,Joe Biden,01-Jun-21,1,0.09766804962625521,0.06000053689680185,0.04796877496769743,0.008990403122555094,0.015565552278856058,0.02393004826499582,0.04413823602010277,0.005885416275480244,0.14111663823767853
81,JBi,Joe Biden,01-Jun-21,2,0.2778531901798603,0.12346993738270903,0.05567728062794302,0.03178152961362227,0.012764964490578286,0.09875371775142568,0.1763815307020713,0.016567262581671918,0.0014162600304474446
82,JBi,Joe Biden,01-Jun-21,3,0.02023507509413572,0.12388575129864739,0.043525594163321406,0.08128870121144424,0.038110696983383534,0.047449450449846,0.062220879006535855,0.009108375513904376,0.09551479938470067
83,JBi,Joe Biden,01-Jun-21,4,0.06770934454461525,0.02152717256255273,0.1260274633997104,0.2206440588123032,0.221174107951142,0.22885326382121096,0.005948875536836953,0.06991587272631362,0.1294537318999184
84,JBi,Joe Biden,01-Jun-21,5,0.0048454835538926724,0.24157425722978584,0.006092101515194991,0.04942199149112863,0.07074953046995963,0.3378855935848096,0.1690029487635864,0.11612544006247622,0.07051381611912763
85,JBi,Joe Biden,01-Jun-21,6,0.044554073583111385,0.27311131733297145,0.05887989680692196,0.07143212598289773,0.026625644979408742,0.06252502672164119,0.005094391478116433,0.17688302841390546,0.17665278498823214
86,JBi,Joe Biden,01-Jun-21,7,0.17807561346026524,0.03178169005930678,0.13828958173484776,0.0023283596781491023,0.005123799224247872,0.09484222912484067,0.12743070563601133,0.009224804485542236,0.07915375041819424
87,JBi,Joe Biden,01-Jun-21,8,0.03415452947469771,0.14208789141030392,0.1177393750951461,0.019280685952063763,0.005349751919406612,0.15489859579438556,0.13676133007718028,0.2823003284200842,0.1824606243043306
88,JBi,Joe Biden,01-Jun-21,9,0.0038524851422739813,0.010467571048233652,0.05201932872259187,0.0743128742395135,0.19834811496484123,0.10627057906816838,0.14441555506415116,0.11486322435281286,0.054247834183808345
89,JBi,Joe Biden,01-Jun-21,10,0.01775297343031836,0.08116914816826852,0.19484207312965665,0.17714440594130546,0.025717203148648327,0.17881063137666436,0.2008238099967343,0.24970940639113534,0.03359346005504324
90,JBi,Joe Biden,01-Jun-21,11,0.002702522642919303,0.06392852974210354,0.06277179685769037,0.1640325647669826,0.08419787647405018,0.12368972655348648,0.059825044009336845,0.04884717738638996,0.11817048286064265
91,JBi,Joe Biden,01-Jun-21,12,0.014072309801007403,0.06071176032169238,0.07473875749463124,0.2811561863964159,0.04002694049788967,0.20017667098470168,0.05251689180629231,0.06716358889405441,0.013755207762740551
92,JBi,Joe Biden,01-Jun-21,13,0.10826633948943962,0.08525168418349181,0.041504928069763136,0.035852095825528035,0.028947041106326534,0.009421818505286242,0.08715483233538239,0.07361796503148825,0.07837099580983699
93,JBi,Joe Biden,01-Jun-21,14,0.46359408288156445,0.1711341847581103,0.03490694241465523,0.05496361731975443,0.030130510455720915,0.18372175351635317,0.028657905797217904,0.061663699015719775,0.006590741967468413
94,JBi,Joe Biden,01-Jun-21,15,0.016843420314428155,0.03486463094333448,0.056326037199456586,0.04074930154140852,0.1145658086372326,0.15646371517013677,0.023774755093663714,0.04226869718984826,0.03633468639553476
95,JBi,Joe Biden,01-Jun-21,16,0.00653644300133686,0.02088133508347915,0.041737665758654716,0.20587957948380162,0.11192277603752179,0.12678700523300196,0.3198271942708533,0.06563991959278624,0.008604091617152712
96,JBi,Joe Biden,01-Jun-21,17,0.048521342115739,0.08447705018942955,0.02580409377411993,0.03965111717002644,0.188233727486472,0.22760312336225635,0.5540264937853911,0.08480024177249136,0.00037344147643891964
97,JBi,Joe Biden,01-Jun-21,18,0.03306232764882661,0.0853185784035002,0.20469784067695757,0.18437129639794347,0.20513650042600803,0.01874380616259754,0.01338617682545748,0.3029203533122291,0.012344695214512598
98,JBi,Joe Biden,01-Jun-21,19,0.20664428265609167,0.39749781749223095,0.06925785850614176,0.5157250415015756,0.07401332946189115,0.03408615406913953,0.0034865743230937255,0.09101648268021836,0.22186267619437894
99,JBi,Joe Biden,01-Jun-21,20,0.025649620405093766,0.041688689359875505,0.10029194579366982,0.02162702926139276,0.01720846286125737,0.0023851454211345556,0.11093332433188577,0.11558230197326146,0.01784868319262615
100,JBi,Joe Biden,01-Jun-21,21,0.040966532440651,0.04752144900689065,0.02499069094800038,0.01540743793220608,0.0233045210463837,0.03309035377369673,0.03901096196197806,0.08849935388406194,0.005665040121789785
101,DTr,Donald Trump,26-Sep-20,1,0.8765922700776907,0.018956347743324196,0.07649781596991831,0.10457380947448067,0.04933362052128639,0.018395443683205906,0.03747921924856394,0.022778706980088756,0.06896705756207033
102,DTr,Donald Trump,26-Sep-20,2,0.6325125756407576,0.03177854033365101,0.042456019579169814,0.0760749407437552,0.006369626228071052,0.0072536681443690415,0.4826471794765305,0.0748315221968773,0.00023349082020700856
103,DTr,Donald Trump,26-Sep-20,3,0.5405596821071857,0.014186195895801364,0.08328345946211106,0.03200981523239659,0.09243981774960339,0.07087869567434889,0.07535356964961462,0.19278793741384034,0.013099633612396088
104,DTr,Donald Trump,26-Sep-20,4,0.24164965668626096,0.010073238748879828,0.07751958176845292,0.1448579089000808,0.012251489868236487,0.08317835969779915,0.028871306143479762,0.08966986392222616,0.0039008043944881495
105,DTr,Donald Trump,26-Sep-20,5,0.5419236766519445,0.039457702875379634,0.1312717957887888,0.17462213254922151,0.030409774068077298,0.09968923954265549,0.16741807842670828,0.10988756834088478,0.0006502779413301385
106,DTr,Donald Trump,26-Sep-20,6,0.8123020906236326,0.034631420309377645,0.009278224742595603,0.029449683494960063,0.06228241039023731,0.2205588978506978,0.004761324354770594,0.13628314027838812,0.07983903676151101
107,DTr,Donald Trump,26-Sep-20,7,0.3551517885843865,0.05694300608190312,0.005786027827655577,0.062481782198442665,0.011715076476088299,0.32926796244021556,0.08642380151726095,0.30573682791414264,0.0628416350255321
108,DTr,Donald Trump,26-Sep-20,8,0.21559335025750656,0.07819509547054586,0.08211349467756482,0.025375204612171614,0.3096254148707289,0.05321660909620883,0.009593686951173965,0.09741176836634259,4.5881427012785226e-07
109,DTr,Donald Trump,26-Sep-20,9,0.36954677517647255,0.01107330679794639,0.11446543425070432,0.09820400521092063,0.03800649556105797,0.1806085736752412,0.1063113109999099,0.053324365871817325,0.005910560131355824
110,DTr,Donald Trump,26-Sep-20,10,0.15317651348309785,0.15901539924913527,0.008570420650295242,0.04593019695939997,0.001605516035644481,0.024220070165329774,0.00431121512648669,0.04899015653542128,0.0002597623030515682
111,DTr,Donald Trump,07-Sep-20,1,0.2696245133943573,0.18686033094499502,0.007564828460296619,0.0007403547253270573,0.004129498715278548,0.0013377550942191875,0.0594374481543076,0.11030936080020476,0.20952117839142356
112,DTr,Donald Trump,07-Sep-20,2,0.0013982444326137787,0.010166715503055155,0.16619547570737345,0.09232886215284167,0.05665109330592581,0.18341886905320834,0.36922625151811334,0.1707190304152057,0.030193346258387974
113,DTr,Donald Trump,07-Sep-20,3,0.058343932605872936,0.17664671589794656,0.06118884522731594,0.03005429477320515,0.25706850968725126,0.23529119616728184,0.01772629036157211,0.06569253309605128,0.011023012839824079
114,DTr,Donald Trump,07-Sep-20,4,0.04191644946159045,0.26221640353185216,0.17583807268831422,0.050651582985928485,0.07962525716761797,0.03517613541016,0.020451486512367667,0.09147476499223117,0.3587340564149652
115,DTr,Donald Trump,07-Sep-20,5,0.12532722418290626,0.18569123539097554,0.0671981666099755,0.06360707727076333,0.06888609896074205,0.0692978604329074,0.07439754925489017,0.1997688996052218,0.03566939617829345
116,DTr,Donald Trump,07-Sep-20,6,2.917977223918253e-06,0.06250472115573683,0.21304658799269857,0.06892881100800403,0.08700363446520351,0.08903531640562871,0.14425448281282954,0.39821368965585274,0.01940358252779297
117,DTr,Donald Trump,07-Sep-20,7,0.000624908864134773,0.18380680036800212,0.342229091447983,0.028932945444315447,0.032742920147984564,0.03989191576102748,0.15398517165559875,0.062385497346176544,0.09594628126320896
118,DTr,Donald Trump,07-Sep-20,8,0.0019985436045428452,0.071775917628875,0.03883988472579267,0.044285543220530146,0.04615233537395072,0.13517473987652348,0.0828061198760587,0.10973046750469423,0.0824380271061795
119,DTr,Donald Trump,07-Sep-20,9,2.832931033189879e-05,0.019094406662813635,0.22586373421648345,0.07945948992282816,0.048461847039141775,0.13891360869693106,0.0407019515059021,0.06046409786959639,0.12497728626262751
120,DTr,Donald Trump,07-Sep-20,10,0.06847581316751171,0.2188090150552998,0.023207253296932143,0.054939392492471,0.03353844319792436,0.05690319916913646,0.10125141891053098,0.16368961380394095,0.028279184633460724
121,DTr,Donald Trump,07-Sep-20,11,0.01578457343314472,0.06303779904123423,0.0010590280353434645,0.05887824428858968,0.014616103168052426,0.005725345073260596,0.14115162162230416,0.05744417428504173,0.03149484675866323
122,DTr,Donald Trump,07-Sep-20,12,0.0790314537601568,0.06937036614750555,0.05978957680715302,0.08429618703739535,0.044967634580299794,0.03365963748930113,0.06328764997690675,0.09855767761444666,0.21967228535874148
123,DTr,Donald Trump,07-Sep-20,13,0.0116758011231745,0.036257194745184296,0.09117503214987353,0.12229055273971175,0.26605093832838667,0.18228398672294577,0.23519781971568304,0.04444826720954222,0.10170755966264887
124,DTr,Donald Trump,07-Sep-20,14,0.002657229769204202,0.1213208640977957,0.09167576425619413,0.0036323976919536423,0.16734753082991013,0.09382932003188336,0.16008870512217496,0.09574005407489962,0.059744429139941234
125,DTr,Donald Trump,07-Sep-20,15,0.04359195261281281,0.03629737351500894,0.0628789615458967,0.10808351729741607,0.145333043959458,0.03948951693615953,0.11898336207054022,0.2480514990519766,0.0016146964084814716
126,DTr,Donald Trump,07-Sep-20,16,0.030101474733396923,0.05419668776130862,0.17061122717206478,0.12555128646858607,0.029619125376311253,0.021950287844367262,0.12804891035561514,0.25263218246234564,0.1458404506516626
127,DTr,Donald Trump,07-Sep-20,17,0.02019064960694297,0.019698050377119837,0.29291830553234705,0.07003709846870407,0.021827434027586263,0.03206017606603773,0.41444186352746426,0.06422808903266257,0.004539690961798445
128,DTr,Donald Trump,07-Sep-20,18,0.0062483206326933586,0.2135869862448593,0.21035815298589017,0.025584152567686244,0.17093069902132124,0.0824887928291163,0.060925205354106844,0.057144905354897906,0.019220857363325555
129,DTr,Donald Trump,07-Sep-20,19,0.1518504394063332,0.02270809049932073,0.10937525874460934,0.020840773799077266,0.006233742222817059,0.11993577671702825,0.014432291136411032,0.019281266878240416,0.10051660006202925
130,DTr,Donald Trump,07-Sep-20,20,0.005178745715277793,0.2607454220548042,0.01001090692201102,0.023032900405382032,0.04140024415198811,0.024317247640436936,0.019102267945000084,0.019888314402333008,0.09038890413253439
131,DTr,Donald Trump,07-Sep-20,21,6.249967419437933e-05,0.007936724138531153,0.003396697504040632,0.03877653199085744,0.02368461926403021,0.07821667881338956,0.27739558294654304,0.6114007372933465,0.08151397556304
