,Name_long,Nameabv,Date,Frame No.,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8
31,JBi,Joe Biden,01-Mar-22,4,0.00037796197758499837,0.02555432185685408,0.06081363011644559,0.011926276318702907,0.01497791217058887,0.018952044612255668,0.04691443333514284,0.05651162990464141,0.004054933766998703
32,JBi,Joe Biden,01-Mar-22,5,0.13410370165317584,0.04343858938324092,0.09099591092226478,0.2490811184293522,0.018677077811793834,0.1862221211429699,0.1239186384277916,0.07314056597366769,0.009206705375181813
33,JBi,Joe Biden,01-Mar-22,6,0.10379298715068859,0.004715262085027075,0.10787147493666284,0.15595511095373027,0.2746493280643783,0.12901739859666844,0.22755103937475635,0.023850583021186606,0.0016539296263106068
34,JBi,Joe Biden,01-Mar-22,7,0.015661023042801932,0.012300766483277681,0.06275443611094228,0.02062298313330952,0.0501574954587355,0.09757652991714132,0.0005477167846635327,0.04356218450695674,0.022374691126995805
35,JBi,Joe Biden,01-Mar-22,8,0.20603012447980262,0.07755464891036663,0.1414099642888416,0.036913384612012705,0.029991839503970906,0.3539928226918969,0.13345706779747868,0.07807203908169061,0.09463849956280984
36,JBi,Joe Biden,01-Mar-22,9,0.060405709283366464,0.11867903687229706,0.07710606890664848,0.10910104567357486,0.14250928586921152,0.35566631389783265,0.1667099035309306,0.41286813739805955,0.5053318083151654
37,JBi,Joe Biden,01-Mar-22,10,0.03846084592495763,0.01578765249270435,0.01094240530383602,0.07858452895324823,0.03836500249609902,0.04248636671352201,0.0015236195462242533,0.044232955922390425,0.014259014872450633
38,JBi,Joe Biden,01-Mar-22,11,0.08346443846493086,0.03892102423916646,0.023884415336872553,0.030436865374620686,0.15570092587641865,0.2705632646498886,0.019686316269347207,0.0850839900137517,0.0324293463622109
39,JBi,Joe Biden,01-Mar-22,12,0.2373942254884957,0.3214051221917979,0.04429386798631648,0.0019044961800580968,0.04945318430755882,0.03498684171771826,0.1115996719341255,0.24222321212122527,0.00043305286075854117
40,JBi,Joe Biden,01-Mar-22,13,0.09541906764982266,0.030693327973668583,0.10494606039224832,0.11812019370440972,0.038722964225680494,0.41563197291578186,0.1314420688247489,0.06376144942071575,0.05928060610923712
41,JBi,Joe Biden,01-Mar-22,14,0.09572936238776576,0.058563656761310964,0.04052011161709641,0.11350851002775725,0.07942739959363326,0.03195676171125979,0.018693775579445192,0.13247219667384258,0.0007339079252397773
42,JBi,Joe Biden,01-Mar-22,15,0.03949469355900528,0.029754238405075153,0.01287327198900942,0.7475031903180421,0.15839185012471527,0.034794038319460714,0.07684102545035529,0.09743501212449944,0.0020204514271550643
43,JBi,Joe Biden,01-Mar-22,16,0.024528489293099597,0.008068293238428923,0.21144459060007723,0.17012296115928907,0.05482396550172863,0.03847457679544195,0.02007387194337906,0.10923411694603334,0.031316120802597505
44,JBi,Joe Biden,01-Mar-22,17,0.06123799099218145,0.028579027057879902,0.019672232630144282,0.13780073100481618,0.1809459693652519,0.4185883568059161,0.07285113451993168,0.013482110675641394,0.16664978370760317
45,JBi,Joe Biden,01-Mar-22,18,0.13303240103714276,0.06414684957581034,0.3708865280603491,0.011885582058136147,0.0028593455492807044,0.05080376833562259,0.17047117701439943,0.11853775726529776,0.027765797599437612
46,JBi,Joe Biden,01-Mar-22,19,0.20530446941710867,0.0037683343382306288,0.06827766964163774,0.2147680216739365,0.021162232375165926,0.12846650249224612,0.011080463795263985,0.013922829513172733,0.0028461236114844927
47,JBi,Joe Biden,01-Mar-22,20,0.0178726300234367,0.06592123756597758,0.04684100239668395,0.05705398304161323,0.08911913871868558,0.01459189877260768,0.0744326543776673,0.017713305679859574,4.3305286075853425e-06
48,JBi,Joe Biden,01-Mar-22,21,1.388290092139579e-06,0.0040574475706565425,0.016254536020335872,0.008148827011685924,0.005844665395015509,0.015741540270413888,0.004857600850182755,0.021328611967781165,0.03714782698563405
49,JBi,Joe Biden,01-Mar-22,22,0.04644138066501024,0.005227511402574712,0.004951774377779716,0.15631723847085016,0.11248044198100321,0.06747721113459024,0.004081414391790841,0.13368908689273387,0.05091052509445796
50,JBi,Joe Biden,01-Mar-22,23,0.07639668788461601,0.009734462068151595,0.1077678269160021,0.012408461293448084,0.025781724477975835,0.025873277404410772,0.0695665769141601,0.005439848343821777,0.04445449563140585
51,JBi,Joe Biden,01-Mar-22,24,0.0438611537704763,0.053318316126681746,0.23068615235889695,0.2744260374684419,0.022715797901418446,0.02930033538445934,0.051306137993896425,0.049307010675927715,0.023531208672270803
52,JBi,Joe Biden,01-Mar-22,25,7.465915606617236e-05,0.028852545162330854,0.08377890120819166,0.038000396837904266,0.19901922242706857,0.025683110747003853,0.06905331039595033,0.003173741054894645,0.0810425516892198
53,JBi,Joe Biden,06-Jan-22,1,0.019917403746097812,0.06278822945731431,0.10680777707702771,0.125847325948404,0.06774278820084587,0.09428351830453084,0.040726996160819276,0.007913629387059232,0.009004727965468865
54,JBi,Joe Biden,06-Jan-22,2,0.11066353407908429,0.10736770286534288,0.01448968350009119,0.10904286909268067,0.004460775675089466,0.060488515997760464,0.05316794932477391,0.018068427685252065,0.04091414139989005
55,JBi,Joe Biden,06-Jan-22,3,0.07645097581176069,0.01624109745908827,0.09243886134500298,0.05304966060934014,0.18556826808372193,0.02607868264364484,0.22487174300680038,0.025363739541620883,0.03232722283448101
56,JBi,Joe Biden,06-Jan-22,4,0.23432823495839844,0.10688803016169418,0.13964548740816404,0.020452226714881238,0.2736801972983774,0.12276024856315418,0.19049670064815105,0.235746237404181,0.001247064987455271
57,JBi,Joe Biden,06-Jan-22,5,0.1823261633960349,0.0956292006719178,0.10400638719879317,0.01699619970779103,0.24344850390929,0.12608453610552,0.0014350868808857514,0.025638704799112528,0.17554147778830925
58,JBi,Joe Biden,06-Jan-22,6,0.07611005772666263,0.1885032085020574,0.03745045877816606,0.10093449315613885,0.39085658270615936,0.11268975674818595,0.21592474565929184,0.12615911448565406,0.013337237996229651
59,JBi,Joe Biden,06-Jan-22,7,0.0017184408840066633,0.019965855794914188,0.008161197081665014,0.01896726441675889,0.11262213639590418,0.03332135600659849,0.075857577469475,0.003602765186319339,0.005322233799224083
60,JBi,Joe Biden,06-Jan-22,8,0.03236959239124022,0.022423218730374932,0.06325972071381969,0.1896418959741025,0.013419911072551782,0.013793924058436144,0.04540588290078491,0.0018820630229088543,0.003473180947124336
61,JBi,Joe Biden,06-Jan-22,9,0.0012140606303797327,0.022138135369503844,0.022177633695442636,0.029494475080939848,0.0010181536114879748,0.08525509596560712,0.030811897608420995,0.016995589042612735,0.00988037583885432
62,JBi,Joe Biden,06-Jan-22,10,0.010589070459956718,0.010578548809859962,0.048312859018321275,0.24588617834271453,0.1674395391212977,0.061811729085196485,0.08687125875868723,0.0765255760982557,0.0010062324956628401
63,JBi,Joe Biden,06-Jan-22,11,0.04360302100809107,0.03754669945857058,0.016832380844373593,0.033438436546784966,0.40994147191194014,0.39410551758516216,0.17697192276021795,0.12215219633831431,0.10057981811291361
64,JBi,Joe Biden,06-Jan-22,12,0.029863662426469022,0.07617914079018856,0.11595695668953858,0.1511715873996115,0.10980370892527923,0.15696095327338597,0.09557551611896235,0.08754182724498294,0.08979784120689173
65,JBi,Joe Biden,15-Nov-21,1,0.0019482358622103888,0.021990425688710888,0.030312850841899084,0.03535943845632006,0.04493810197172215,0.015324540032870166,0.018567359899118712,0.038561992780429426,0.0008033321110329722
66,JBi,Joe Biden,15-Nov-21,2,0.011978646817728129,0.09144319781767109,0.08405052016840069,0.0001298265916114345,0.0137254636156599,0.017608936494907787,0.028953203940357455,0.006607026327124186,0.00638562426360119
67,JBi,Joe Biden,15-Nov-21,3,0.11066353407908426,0.09704812779272588,0.032069680468688654,0.07134439192481828,0.12716642039908896,0.10214288668092035,0.0037928774794879095,0.04866075315915552,0.09434385691799062
68,JBi,Joe Biden,15-Nov-21,4,0.02023805931931002,0.010962446264142793,0.03293836195260061,0.02982378012634158,0.06794139503689448,0.14225269336593813,0.06552585087749868,0.08401164085003843,0.05027104209222933
69,JBi,Joe Biden,15-Nov-21,5,0.017362919982639252,0.07565466508916552,0.13391857231590504,0.012052587374397513,0.0933503094160069,0.3643566894959158,0.3173502348216032,0.19753474851220676,0.006187632495662381
70,JBi,Joe Biden,15-Nov-21,6,0.15182540383797763,0.6144700033972816,0.17440931631617024,0.29189342421965164,0.05496970369321137,0.4051013454812094,0.07778086457970354,0.21441922434779329,0.13924214119886558
71,JBi,Joe Biden,15-Nov-21,7,0.1098462864368492,0.0761804709658638,0.12610453397346125,0.14256563867856523,0.014696944116062777,0.027659491216619453,0.0017224718540154458,0.023224342734439636,0.002458234456311633
72,JBi,Joe Biden,15-Nov-21,8,0.2914841652552666,0.17163350164001237,0.03602906082660318,0.16376072101025008,0.01995156037627124,0.2531373009780517,0.045945899037344834,0.03130220752437964,0.0036625538751334655
73,JBi,Joe Biden,15-Nov-21,9,0.041345476288348525,0.188745574715949,0.012358087923637585,0.06013454461916094,0.04484182735657805,0.26511851865670605,0.07750923928891186,0.10290843568732652,0.14943948282330727
74,JBi,Joe Biden,15-Nov-21,10,0.16844972087430182,0.07755720014517602,0.36514414780669024,0.25297566192840415,0.0577155745038499,0.45452754198916995,0.09483835733006467,0.06533136140555962,0.03507728172144209
75,JBi,Joe Biden,15-Nov-21,11,0.012471466141480944,0.013888129306381083,0.0008046334197640427,0.006340991914839986,0.001376285504305832,0.023138936532379244,0.02073401483097689,0.006660388333915526,0.00045561049589732294
76,JBi,Joe Biden,15-Nov-21,12,0.18161876742981659,0.006437189603436923,0.05780991059423959,0.054686453662531526,0.0119029319610767,0.6185603826688093,0.08207021810545202,0.0038110140994975987,0.005543254699212849
77,JBi,Joe Biden,15-Nov-21,13,0.0011077001810860395,0.05490218046378699,0.04784132463839855,0.3718560128614841,0.04490354143320197,0.033768942709719384,0.01820660034733065,0.1444858028756113,0.031533946980746616
78,JBi,Joe Biden,15-Nov-21,14,0.04079306294496857,0.03543204119814944,0.03229129469686408,0.1450767757841567,0.03949931076144126,0.01348590310034272,0.026615541187971974,0.009033427776001834,0.0025571338374931266
79,JBi,Joe Biden,15-Nov-21,15,0.0011945464970587612,0.003047165631607543,0.004638278267581544,0.006046863495984461,0.00439214835701117,0.0062784381309354395,0.0038230206447584947,0.0035016730897993184,0.0035919136482756697
80,JBi,Joe Biden,01-Jun-21,1,0.0200531267180823,0.06030791749678172,0.050399012409008105,0.01695606916995251,0.0012005544409500058,0.006617317093270984,0.06939935596143611,0.06594591782584078,0.03445645714025862
81,JBi,Joe Biden,01-Jun-21,2,0.16230083944266438,0.09620657471093202,0.07519186706987394,0.09875208364655659,0.051543405084182835,0.021744067662018283,0.11795609850845312,0.06230009748249605,0.0015469081239155927
82,JBi,Joe Biden,01-Jun-21,3,0.11042413223662904,0.07499332973604285,0.04485240095843042,0.1294600562756342,0.09022824302204208,0.23373607609981775,0.08370605874728419,0.14556265767452253,0.08942407328277101
83,JBi,Joe Biden,01-Jun-21,4,0.008996466869587463,0.16544645982442469,0.029615286160263155,0.23279179093543753,0.08722255020710452,0.066677010519135,0.1561142714080352,0.02657334943307447,0.3620542508058171
84,JBi,Joe Biden,01-Jun-21,5,0.002569633844418299,0.0589237825126805,0.0008200451412194814,0.07163692329521723,0.010150750352109387,0.12449722265899983,0.006464582151391449,0.020285829236774806,0.02914707411346377
85,JBi,Joe Biden,01-Jun-21,6,0.00010161940686784588,0.0019655973409548806,0.026400836379459666,0.023577847784235738,0.0004041386509055416,0.0070816105377730105,0.004376815989953757,0.005646632514423008,0.0022511819913672163
86,JBi,Joe Biden,01-Jun-21,7,0.002258439471001721,0.024593310761230218,0.016302356855032587,0.018980556154383096,0.009828957000325343,0.07890516788798117,0.029957003498887736,0.054593263492380605,0.058674158883030854
87,JBi,Joe Biden,01-Jun-21,8,0.004388299284333918,0.15105858840324024,0.007960030607884597,0.16821719112716643,0.040047852727469885,0.019870407261005297,0.1686077644796926,0.023630338953618255,0.1187576449961143
88,JBi,Joe Biden,01-Jun-21,9,0.0061222812269201825,0.010387420059857266,0.06526265456185444,0.1422650965563683,0.08866734220800346,0.08796179275238997,0.15302465798114973,0.16545093082447485,0.08151717762461115
89,JBi,Joe Biden,01-Jun-21,10,0.0011406553869725109,0.023397242914472136,0.9005529886849253,0.5270920963426364,0.055416122754681545,0.2160774486186056,0.2624725751345934,0.0013930023102630047,0.0013025134162744914
90,JBi,Joe Biden,01-Jun-21,11,0.00010300668647476955,0.0007429008022704724,0.00025537896620647296,0.14769824775518278,0.0038776423160089336,0.15646191312824506,0.010515867326524729,0.0005895788665624656,0.008515070676902442
91,JBi,Joe Biden,01-Jun-21,12,0.001858694328930313,0.004742821754834757,0.018920165106515337,0.16158769212380036,0.07768553778883767,0.1743058118156612,0.05907281293268223,0.0625313832854817,0.04240506449927675
92,JBi,Joe Biden,01-Jun-21,13,0.037106113152945916,0.12371993749720492,0.08206801180286548,0.22024014221965357,0.05762849786644947,0.12051973162216299,0.04621889994484523,0.0052720856375582876,0.06627971249857853
93,JBi,Joe Biden,01-Jun-21,14,0.2954023918532137,0.10055792248206948,0.030298632674025026,0.03520500195499108,0.04138478577959203,0.04407841448809895,0.09764677384089683,0.03612145418103829,0.006450794871774888
94,JBi,Joe Biden,01-Jun-21,15,0.3122999676361869,0.033847030132160304,0.05392314840226597,0.012069114636415254,0.19802615867950032,0.18641881086133674,0.11377066027315724,0.033903290152906475,0.0007428378787003694
95,JBi,Joe Biden,01-Jun-21,16,0.07108770582496626,0.030788657432286815,0.02988779502248565,0.03908817432189166,0.04169179601132285,0.04781930485090438,0.012566266798439906,0.048825392116268636,0.09765973383500531
96,JBi,Joe Biden,01-Jun-21,17,0.005340686662421454,0.050515763703168744,0.049680375651534804,0.0335465740197377,0.07607164296776073,0.020978525454336826,0.03381257436317656,0.04777598253390051,3.99936624113584e-07
97,JBi,Joe Biden,01-Jun-21,18,0.18416754709167746,0.17509632213536175,0.5115220168562199,0.019123694968436567,0.01650105736904892,0.0004815301136983324,0.3171988381658968,0.04721208235953727,0.08682952367810838
98,JBi,Joe Biden,01-Jun-21,19,0.07703488038373275,0.12121418989093904,0.06797703425815178,0.3739290489872565,0.04113919424190401,0.017597482029039054,0.06699216990900503,0.11980581323040297,0.007264776386127938
99,JBi,Joe Biden,01-Jun-21,20,0.014115246693760748,0.09302132335599295,0.017691985230827326,0.02411249250388712,0.03131121387322415,0.26068206498558294,0.03992559868638331,0.05245733557637378,0.00876932043036052
100,JBi,Joe Biden,01-Jun-21,21,0.07174744897959183,0.3466939124366347,0.10726309482430588,0.16973543715072098,0.16703889220258097,0.2888732667214705,0.06534736072273258,0.13816294275557925,0.24447462268576278
101,DTr,Donald Trump,26-Sep-20,1,0.567076420042204,0.011530170451272461,0.046604247356758055,0.264559357564981,0.017140981433241324,0.17460343554213664,0.05634023664341544,0.4736029359000986,0.0005147798692860434
102,DTr,Donald Trump,26-Sep-20,2,0.7690057399618276,0.07796306726299046,0.1898470275866229,0.2850466768039594,0.021883906639735377,0.14747797049602265,1.0,0.052997472003775435,0.06867292151243073
103,DTr,Donald Trump,26-Sep-20,3,0.7418981983305711,0.058541042876971955,0.057707277779784294,0.07508875744814977,0.0560960074527949,0.0039296741442032546,0.2438429336396436,0.3916970521528157,0.01856014519547206
104,DTr,Donald Trump,26-Sep-20,4,0.7490822730627108,0.10372326873570796,0.5063873752614261,0.28269220935022543,0.032509523099446914,0.11933241631912433,0.05476254432463689,0.19622473737275017,0.006148408299746298
105,DTr,Donald Trump,26-Sep-20,5,0.5120573085341055,0.020618077755919013,0.04191217993861722,0.40218486139917503,0.18336403487962255,0.11121393776087493,0.2201810159199032,0.1206080329407979,0.2286867279305163
106,DTr,Donald Trump,26-Sep-20,6,0.43863915355098854,0.09737710506549825,0.16129805746239279,0.07556577808381358,0.20471323100802505,0.7747909277797284,0.099656193999138,0.3873805519625535,0.00742235281225715
107,DTr,Donald Trump,26-Sep-20,7,0.22026692888068336,0.03126617887268808,0.1575193651174166,0.17948208960334594,0.02339497648031668,0.3272785117159298,0.017809657222090262,0.001115542173954659,0.03241708303529984
108,DTr,Donald Trump,26-Sep-20,8,0.23592272772036038,0.016131166719863723,0.1115262533011945,0.10990904888190332,0.23029190220459136,0.15876115178531897,0.038341369689970095,0.0579925182090676,0.0025885533188341188
109,DTr,Donald Trump,26-Sep-20,9,0.11272388132031648,2.4158141187344945e-05,0.040299586717806264,0.12310018661132192,0.01835134431561774,0.1956847598046632,0.11087333945190438,0.08618065575193347,0.012113358898639725
110,DTr,Donald Trump,26-Sep-20,10,0.10555012848011211,0.14914250297059722,0.06693412024898224,0.12900425674406246,0.05419911072551783,0.06463750845550202,0.06976702365617105,0.03048591307490442,0.0005747061837241065
111,DTr,Donald Trump,07-Sep-20,1,0.6989892894855042,0.13914348328713247,0.03901406344146545,0.28423561539639763,0.08884576787484863,0.0062109355992887765,0.06912165968468527,0.24683894259729292,0.720210911126908
112,DTr,Donald Trump,07-Sep-20,2,0.023232850671370316,0.009572755447511334,0.03817951607202622,0.07871986257608338,0.040418763127988304,0.014819120196058194,0.05466614070150673,0.00050041242729056,0.03766075265782375
113,DTr,Donald Trump,07-Sep-20,3,0.16984579471705583,0.017005919809399358,0.11098137741695203,0.13340349728406295,0.043487320467546886,0.20138160973813177,0.012783578433013046,0.1544600050993919,0.20810313244137785
114,DTr,Donald Trump,07-Sep-20,4,0.25160631098172204,0.46781205097273026,0.5991020060861098,0.09428077120893309,0.061639450279707596,0.10895552760555292,0.10484197993939647,0.20693418289326954,0.21763089711367106
115,DTr,Donald Trump,07-Sep-20,5,0.20529629794738435,0.1676384978932993,0.011598543334667744,0.011616560840874384,0.1707184998293842,0.22587740190808303,0.009600365637981516,0.00014749914872345628,0.003934949343056612
116,DTr,Donald Trump,07-Sep-20,6,0.026912566298252304,0.07319164270380805,0.03780690039163154,0.14350716473032776,0.17408087051634852,0.37422715741354906,0.12213312914086911,0.006899630925029432,0.04133615141269924
117,DTr,Donald Trump,07-Sep-20,7,0.2598885222663466,0.020268332955714966,0.44672246029934404,0.029061589267438445,0.03431365903914976,0.1308299024668781,0.045160845211393415,0.22744919374447617,0.1187576449961143
118,DTr,Donald Trump,07-Sep-20,8,0.14446192237108207,0.030291298067404916,0.1677275778790339,0.19505175951210155,0.0180985099243851,0.07321137747265154,0.1889980655313485,0.22933645564407165,0.6123258604614935
119,DTr,Donald Trump,07-Sep-20,9,0.09868759598357171,0.15570914002444416,0.3655701385546289,0.7920713072693348,0.16759709217978475,0.7420960814276005,0.06494227076919297,0.044975308100520035,0.0010538774419419923
120,DTr,Donald Trump,07-Sep-20,10,0.028262188023896975,0.01715034685799293,0.07890048375742724,0.2454739894731937,0.015258663433788013,0.07407958016429182,0.10488121213058078,0.04058200399754245,0.07085638835221912
121,DTr,Donald Trump,07-Sep-20,11,0.0015118479103399948,0.13427924076849945,0.03477065219959331,0.2740260066898438,0.031646725206051406,0.10099714409266053,0.07840704018621909,0.024436270138434024,0.11030791757699357
122,DTr,Donald Trump,07-Sep-20,12,0.008045582160745541,0.07703307646637081,0.09250769588576825,0.16340057436591815,0.012699944282018198,0.05904610539481109,0.2725014466704564,0.221611860812458,0.6081456984125397
123,DTr,Donald Trump,07-Sep-20,13,0.07464154937177143,0.000754905536128616,0.25133572748909655,0.0402718411571332,0.31273204298528856,0.0024589883704814156,0.12252059741982095,0.022277397270960037,0.28482001897177295
124,DTr,Donald Trump,07-Sep-20,14,0.05769958217418081,0.2342543814638363,0.01669491539971467,1.0,0.04195599718034919,0.04259148633386411,0.027547242780746262,0.16379104266885097,0.12716272293307937
125,DTr,Donald Trump,07-Sep-20,15,0.005515214948367156,0.09099568882662708,0.2774056946483469,0.11671778405955248,0.14431291317975617,0.020566571997582436,0.0028670193660886804,0.07128532023281801,0.07650700640600364
126,DTr,Donald Trump,07-Sep-20,16,0.010295405096275391,0.04773899538143543,0.025110046368454025,0.19652943285565835,0.11732522225140053,0.021302191740144145,0.2790033186263259,0.606479929258825,0.18607943419602715
127,DTr,Donald Trump,07-Sep-20,17,0.2341311134235171,0.01589973526395941,0.38635561201198443,0.9218339472971714,0.010980370892527931,0.0027246517922634864,0.4346881356929969,0.04166946180607325,0.0035919136482756675
128,DTr,Donald Trump,07-Sep-20,18,0.004775910932446205,0.9999999999999999,0.7214397948115423,0.5302204595679745,0.2057812146852016,0.22209403445424047,0.11118757687383975,0.1777112200475033,0.016869451770870764
129,DTr,Donald Trump,07-Sep-20,19,0.04429306799250312,0.08836059733791696,0.076296961454994,0.021809005565583586,0.07062311253261741,0.09343349565074975,0.08026470409654225,0.09195473322633425,0.025428595314211776
130,DTr,Donald Trump,07-Sep-20,20,0.3018350432492195,0.02831172670383165,0.5067513364054096,0.0520399382502297,0.17747215086487356,0.1361572181975417,0.04395203649241534,0.1823834227094298,3.8974757468269535e-05
131,DTr,Donald Trump,07-Sep-20,21,0.027700112880580885,0.04472329275035733,0.029383753072888763,0.30362846487612305,0.10151629889294399,0.15860476095920695,0.25342809494198343,0.21628231464392186,0.27239302095543316
