,Nameabv,Name_long,Date,Frame No.,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8
201,Donald Trump,DTr,23-Apr-20,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Donald Trump,DTr,23-Apr-20,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Donald Trump,DTr,23-Apr-20,15,0.0,0.07008871751102258,0.0,0.0,0.0,0.0,0.08982021053966838,0.0,0.0
204,Donald Trump,DTr,23-Apr-20,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Donald Trump,DTr,23-Apr-20,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Donald Trump,DTr,23-Apr-20,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Donald Trump,DTr,23-Apr-20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Donald Trump,DTr,23-Apr-20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.3700556337540759,0.0896908881185064,0.0
209,Donald Trump,DTr,23-Apr-20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Barack Obama,BKO,15-May-16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Barack Obama,BKO,15-May-16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178358571791184
212,Barack Obama,BKO,15-May-16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Barack Obama,BKO,15-May-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Barack Obama,BKO,15-May-16,5,0.0,0.0,0.0,0.09576641826951293,0.0,0.0,0.0,0.0,0.0
215,Barack Obama,BKO,15-May-16,6,0.0,0.05239746325710165,0.0,0.0,0.0,0.07501584986269391,0.04373147458784041,0.0,0.0
216,Barack Obama,BKO,15-May-16,7,0.0,0.0,0.0,0.0,0.0,0.06975928413405724,0.0,0.13739400961132603,0.0
217,Barack Obama,BKO,15-May-16,8,0.0,0.0,0.0,0.10471542610535844,0.06059616855342656,0.016025698685676992,0.0,0.0,0.0
218,Barack Obama,BKO,15-May-16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Barack Obama,BKO,15-May-16,10,0.0,0.0,0.0,0.0,0.0,0.07514115257923032,0.0,0.0,0.0
220,Barack Obama,BKO,15-May-16,11,0.0,0.04453472440729056,0.0,0.0,0.0,0.0,0.10547503073467757,0.0,0.0
221,Barack Obama,BKO,15-May-16,12,0.0,0.0,0.0560477461630553,0.0,0.032770185860211215,0.0,0.0,0.0,0.0
222,Barack Obama,BKO,15-May-16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Barack Obama,BKO,15-May-16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Barack Obama,BKO,15-May-16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015361354338463695
225,Barack Obama,BKO,15-May-16,16,0.0,0.0,0.0,0.14199313496844213,0.0,0.1368006351331844,0.03289575064702621,0.0,0.0
226,Barack Obama,BKO,15-May-16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Barack Obama,BKO,15-May-16,18,0.0,0.009959645771442732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Barack Obama,BKO,15-May-16,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Barack Obama,BKO,15-May-16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Barack Obama,BKO,15-May-16,21,0.0,0.0,0.0,0.0,0.14348262358972202,0.0,0.0,0.0,0.0
231,Barack Obama,BKO,15-May-16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Barack Obama,BKO,15-May-16,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Barack Obama,BKO,15-May-16,24,0.0,0.0,0.0,0.0,0.0,0.0713165112832557,0.0,0.0,0.015498573144677147
234,Barack Obama,BKO,15-May-16,25,0.0,0.0,0.014568412652718965,0.0,0.0,0.0,0.0,0.0,0.0
235,Barack Obama,BKO,15-May-16,26,0.018552993822164965,0.033383892526124864,0.0,0.0,0.0,0.0,0.0,0.020842938311166848,0.0
236,Barack Obama,BKO,15-May-16,27,0.08080909720177748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Barack Obama,BKO,12-Jan-16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017631961070029067
238,Barack Obama,BKO,12-Jan-16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Barack Obama,BKO,12-Jan-16,3,0.0,0.15560013964445862,0.015059605382775815,0.0,0.13909926813681178,0.07504456042224486,0.0,0.35327168544036835,0.0
240,Barack Obama,BKO,12-Jan-16,4,0.015724203678129017,0.0,0.0,0.0,0.0,0.0,0.0,0.04193277717099772,0.2355242486849382
241,Barack Obama,BKO,12-Jan-16,5,0.0,0.0,0.0,0.010995221033391678,0.0,0.0,0.0,0.0,0.0
242,Barack Obama,BKO,12-Jan-16,6,0.0,0.0007260460814721426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Barack Obama,BKO,12-Jan-16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634416431381144,0.0
244,Barack Obama,BKO,12-Jan-16,8,0.16540456850618152,0.0,0.0,0.0,0.0,0.17638475763959632,0.0,0.0,0.0
245,Barack Obama,BKO,12-Jan-16,9,0.0,0.0,0.0797491802020723,0.0,0.0,0.0,0.0,0.0,0.05588056182293891
246,Barack Obama,BKO,12-Jan-16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Barack Obama,BKO,12-Jan-16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Barack Obama,BKO,12-Jan-16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38819651579263237,0.0
249,Barack Obama,BKO,12-Jan-16,13,0.0,0.0,0.0,0.0,0.031482355242928195,0.0,0.0,0.0,0.0
250,Barack Obama,BKO,12-Jan-16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Barack Obama,BKO,12-Jan-16,15,0.0,0.0,0.0,0.0,0.0,0.5992103330310105,0.0,0.0,0.15044106404040397
252,Barack Obama,BKO,12-Jan-16,16,0.0809029790179926,0.0,0.0,0.0,0.0,0.0,0.17518007534555585,0.0,0.0
253,Barack Obama,BKO,12-Jan-16,17,0.0,0.0,0.0,0.0,0.0,0.15816153983372078,0.0,0.0011995925353444625,0.11179045427236933
254,Barack Obama,BKO,12-Jan-16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Barack Obama,BKO,12-Jan-16,19,0.0,0.0,0.0,0.0,0.0,0.04961078729044299,0.0,0.0,0.0
256,Barack Obama,BKO,12-Jan-16,20,0.0,0.0,0.0779109394594453,0.0,0.0,0.0,0.0,0.0,0.3710345230337446
257,Barack Obama,BKO,12-Jan-16,21,0.0,0.0,0.0,0.10283615617898184,0.0,0.08484569852636109,0.0,0.0,0.0
258,Barack Obama,BKO,12-Jan-16,22,0.0,0.0,0.10548306821509262,0.0,0.0,0.0,0.0,0.0,0.0
259,Barack Obama,BKO,12-Jan-16,23,0.0,0.0,0.0,0.0,0.0,0.11215315685909533,0.0,0.0,0.0
260,Barack Obama,BKO,12-Jan-16,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Barack Obama,BKO,12-Jan-16,25,0.0,0.0,0.0,0.03306432812594187,0.0,0.0,0.0,0.6270244372824078,0.0
262,Barack Obama,BKO,12-Jan-16,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Barack Obama,BKO,22-Mar-16,1,0.0,0.0,0.0,0.10300672906615566,0.0,0.0,0.1563960615884688,0.17809060741554789,0.07661203738778971
264,Barack Obama,BKO,22-Mar-16,2,0.0,0.3913416494934767,0.0,0.0,0.0,0.10630284960332864,0.03007612397676554,0.0,0.0
265,Barack Obama,BKO,22-Mar-16,3,0.16034549479122573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22807471832907045
266,Barack Obama,BKO,22-Mar-16,4,0.1827520472538527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Barack Obama,BKO,22-Mar-16,5,0.0,0.0,0.0,0.0,0.0,0.0710819895648307,0.0,0.0,0.0
268,Barack Obama,BKO,22-Mar-16,6,0.2688340175895572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021394759212359254
269,Barack Obama,BKO,22-Mar-16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Barack Obama,BKO,22-Mar-16,8,0.0,0.1987062514086042,0.0,0.0,0.0,0.0,0.008827187497729205,0.0,0.0
271,Barack Obama,BKO,22-Mar-16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103501704309506,0.14516350725496902
272,Barack Obama,BKO,22-Mar-16,10,0.0,0.04021381509822175,0.0,0.0,0.0,0.0,0.0,0.17699674179685293,0.09130527385918613
273,Barack Obama,BKO,22-Mar-16,11,0.0,0.07465844333753702,0.0350361889643899,0.05136396965758622,0.0,0.0738537022121204,0.0,0.0,0.0
274,Barack Obama,BKO,22-Mar-16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.004757955916764062,0.0,0.0
275,Barack Obama,BKO,22-Mar-16,13,0.0656907187123558,0.18403548195440295,0.0,0.13253643231412782,0.026564253411970745,0.0,0.0,0.0,0.0
276,Barack Obama,BKO,22-Mar-16,14,0.09464830514735029,0.0,0.09090423102984024,0.0,0.0,0.0,0.0,0.0,0.0
277,Barack Obama,BKO,22-Mar-16,15,0.0,0.2468376871666615,0.002787571045581444,0.0,0.0,0.0,0.2791633578305427,0.0,0.0
278,Barack Obama,BKO,22-Mar-16,16,0.0,0.0,0.0,0.019230068827389146,0.0,0.0,0.0,0.0005259613481859438,0.0
279,Barack Obama,BKO,22-Mar-16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Barack Obama,BKO,20-Jan-15,1,0.0,0.0,0.0,0.14441779801783128,0.0,0.0,0.052738751542269646,0.0,0.0
281,Barack Obama,BKO,20-Jan-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379354365691803,0.0
282,Barack Obama,BKO,20-Jan-15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Barack Obama,BKO,20-Jan-15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1296186487131607,0.0
284,Barack Obama,BKO,20-Jan-15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Barack Obama,BKO,20-Jan-15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.026863311059871497,0.10913463556734654,0.1711980216576639
286,Barack Obama,BKO,20-Jan-15,7,0.07557976609036807,0.0,0.0,0.0,0.0,0.3759800764675657,0.0,0.0,0.0
287,Barack Obama,BKO,20-Jan-15,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395591100609865,0.0
288,Barack Obama,BKO,20-Jan-15,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Barack Obama,BKO,20-Jan-15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.22393530522650357,0.0,0.00411604995374415
290,Barack Obama,BKO,20-Jan-15,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Barack Obama,BKO,20-Jan-15,12,0.057313798030049656,0.0,0.0,0.010169414708710522,0.0,0.0,0.0,0.0,0.0
292,Barack Obama,BKO,20-Jan-15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Barack Obama,BKO,20-Jan-15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Barack Obama,BKO,20-Jan-15,15,0.0,0.0,0.06465390515974431,0.0,0.0,0.0,0.0,0.0,0.0
295,Barack Obama,BKO,20-Jan-15,16,0.0,0.0,0.0,0.0,0.0,0.053118995873232294,0.0,0.0569712103719322,0.0
296,Barack Obama,BKO,20-Jan-15,17,0.0,0.0,0.0,0.08916596705984087,0.0,0.0,0.0,0.0,0.0
297,Barack Obama,BKO,20-Jan-15,18,0.0,0.0,0.13951841273328708,0.0,0.0,0.0,0.0,0.0348661801114894,0.5644927408353989
298,Barack Obama,BKO,20-Jan-15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Barack Obama,BKO,20-Jan-15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Barack Obama,BKO,20-Jan-15,21,0.0,0.15551337247897973,0.0,0.0,0.0,0.018503326208602844,0.12372004059656622,0.022162907119158165,0.0
301,Barack Obama,BKO,20-Jan-15,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Barack Obama,BKO,20-Jan-15,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24375133555362055,0.20265479794505503
303,Barack Obama,BKO,20-Jan-15,24,0.10936546382981466,0.0,0.0,0.0,0.0,0.0601627362437791,0.0,0.0,0.0
304,Barack Obama,BKO,04-Dec-13,1,0.21395639586783383,0.0,0.02030392458216132,0.0,0.0,0.0,0.0,0.08774783059191033,0.0
305,Barack Obama,BKO,04-Dec-13,2,0.0,0.09636589276077989,0.05201263905129186,0.0,0.0,0.0,0.03047428600724192,0.0,0.0
306,Barack Obama,BKO,04-Dec-13,3,0.0,0.10579303199819118,0.02476471081851736,0.0,0.0,0.11074343320581614,0.0,0.0,0.0
307,Barack Obama,BKO,04-Dec-13,4,0.041043601951574055,0.0,0.0,0.0,0.0,0.0,0.0,0.014012297586376149,0.0
308,Barack Obama,BKO,04-Dec-13,5,0.0,0.14848707381971527,0.0,0.040832619189077296,0.0,0.0,0.0,0.0,0.0
309,Barack Obama,BKO,04-Dec-13,6,0.0343148531199918,0.13125507283165183,0.0,0.07506032359683895,0.0,0.05542519398483725,0.0,0.0,0.0
310,Barack Obama,BKO,04-Dec-13,7,0.0,0.0,0.28003527240229853,0.0,0.075197371432275,0.33126225153152966,0.0,0.23432935039282948,0.0
311,Barack Obama,BKO,04-Dec-13,8,0.0,0.02360086390046462,0.04929741856211667,0.0,0.0,0.0,0.0,0.0,0.0
312,Barack Obama,BKO,04-Dec-13,9,0.10277773837688559,0.0,0.0,0.0,0.0,0.10346819633145565,0.14557752344892189,0.0,0.0
313,Barack Obama,BKO,04-Dec-13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Barack Obama,BKO,04-Dec-13,11,0.03568210001161315,0.0,0.0,0.0,0.0,0.060279239596365164,0.17503853162508443,0.0,0.0
315,Barack Obama,BKO,04-Dec-13,12,0.06921227772408886,0.0,0.0,0.0,0.0,0.0,0.03586483197333293,0.0,0.0
316,Barack Obama,BKO,04-Dec-13,13,0.0,0.0,0.0,0.0,0.0,0.0693962473122747,0.0,0.1769005171730748,0.0
317,Barack Obama,BKO,04-Dec-13,14,0.0,0.0,0.0,0.0,0.0,0.29547149500350833,0.0,0.0,0.0728088572393179
318,Barack Obama,BKO,04-Dec-13,15,0.0,0.0,0.0745136664010507,0.0,0.0,0.0,0.0,0.0,0.0
319,Barack Obama,BKO,04-Dec-13,16,0.0,0.0,0.16507626892717603,0.0,0.0,0.0,0.0,0.0,0.5232937023727824
320,Barack Obama,BKO,04-Dec-13,17,0.0,0.23304702782186248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,Barack Obama,BKO,04-Dec-13,18,0.0,0.0359148474547864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,George W. Bush,GWB,12-Jan-09,1,0.009477345180290087,0.0,0.0029578924123490613,0.0,0.0,0.0,0.0,0.0,0.0
323,George W. Bush,GWB,12-Jan-09,2,0.0,0.0,0.0,0.0,0.0,0.051294985191642745,0.0,0.0,0.0
324,George W. Bush,GWB,12-Jan-09,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,George W. Bush,GWB,12-Jan-09,4,0.0,0.050242094115734215,0.0,0.0,0.0,0.2878428069199463,0.0,0.1007022669330086,0.0
326,George W. Bush,GWB,12-Jan-09,5,0.2950442888689731,0.1314556318634631,0.0,0.0,0.004270236147290107,0.0,0.0,0.0,0.0
327,George W. Bush,GWB,12-Jan-09,6,0.0,0.0,0.017606324035235793,0.0,0.0,0.0,0.0,0.0,0.0
328,George W. Bush,GWB,12-Jan-09,7,0.0,0.08306552382638205,0.10765345029315171,0.0,0.13393796891989945,0.0,0.18113007195548625,0.0,0.0
329,George W. Bush,GWB,12-Jan-09,8,0.0,0.006151616718570868,0.0,0.0,0.0,0.058003705918413,0.0,0.0,0.0
330,George W. Bush,GWB,12-Jan-09,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,George W. Bush,GWB,12-Jan-09,10,0.0,0.0,0.0,0.014351650734464344,0.0,0.011567519149781658,0.0,0.04401995183788962,0.0
332,George W. Bush,GWB,12-Jan-09,11,0.00780498707821059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630935841388057
333,George W. Bush,GWB,12-Jan-09,12,0.057770786504995064,0.0,0.0,0.0,0.0,0.08783143681982625,0.0332827714559282,0.0,0.0
334,George W. Bush,GWB,12-Jan-09,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04727437339281987
335,George W. Bush,GWB,12-Jan-09,14,0.0,0.023221689596325007,0.0,0.0,0.0,0.0,0.0,0.0,0.21375299559976207
336,George W. Bush,GWB,12-Jan-09,15,0.0,0.0,0.0,0.0,0.0,0.0,0.08010531239395349,0.0018184668864318632,0.0
337,George W. Bush,GWB,12-Jan-09,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2759786204130073,0.0
338,George W. Bush,GWB,12-Jan-09,17,0.0,0.010884069927558498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,George W. Bush,GWB,12-Jan-09,18,0.0,0.0,0.2673988976410054,0.0,0.0,0.073514628909787,0.0,0.010445781557888445,0.0
340,George W. Bush,GWB,12-Jan-09,19,0.0,0.0,0.0,0.0,0.0,0.3639789177085382,0.0,0.0,0.0
341,George W. Bush,GWB,12-Jan-09,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13689886834363524
342,George W. Bush,GWB,12-Jan-09,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,George W. Bush,GWB,12-Jan-09,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026734050230008716,0.42052886317175464
344,George W. Bush,GWB,12-Jan-09,23,0.0,0.06908100367465392,0.0,0.1243325460005068,0.0,0.0,0.3977877816484481,0.0,0.0
345,George W. Bush,GWB,12-Jan-09,24,0.0,0.270386540761514,0.0,0.0478045059849069,0.0,0.0,0.0,0.0,0.0
346,George W. Bush,GWB,12-Jan-09,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017528451618132712
347,George W. Bush,GWB,12-Jan-09,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,George W. Bush,GWB,19-Mar-08,1,0.08851282493750229,0.0,0.0,0.0,0.0,0.0,0.0,0.01419259571907841,0.0
349,George W. Bush,GWB,19-Mar-08,2,0.0,0.13162190941271912,0.15782379605365543,0.0,0.0,0.0,0.0,0.0,0.740078778676602
350,George W. Bush,GWB,19-Mar-08,3,0.0,0.09699062689517363,0.0,0.6214141097912297,0.0,0.04882359292162655,0.0,0.0,0.0
351,George W. Bush,GWB,19-Mar-08,4,0.08367515448026935,0.0,0.19628107259084343,0.09294297586434958,0.04307752519066568,0.0,0.13246005905490033,0.0,0.0
352,George W. Bush,GWB,19-Mar-08,5,0.0,0.009363099240853462,0.0,0.0,0.042391149460498156,0.0,0.006541866937340546,0.1910747647579747,0.0
353,George W. Bush,GWB,19-Mar-08,6,0.0,0.1920549987938157,0.41944709092892996,0.04661469576603611,0.0,0.0,0.12367666967058766,0.19491341399381878,0.0
354,George W. Bush,GWB,19-Mar-08,7,0.0,0.04326566522394845,0.0,0.01939291615941635,0.09471376464270992,0.0,0.0,0.0,0.48344493009636447
355,George W. Bush,GWB,19-Mar-08,8,0.4144432118287166,0.306971781096767,0.11890286466723182,0.0,0.028706571834560463,0.0,0.0,0.0,0.0
356,George W. Bush,GWB,19-Mar-08,9,0.0,0.8301159595998786,0.0,0.2947281099299617,0.1930543830742017,0.0,0.0,0.2475353162955738,0.0
357,George W. Bush,GWB,19-Mar-08,10,0.0,0.0,0.0,0.021214483392542505,0.023760319672278957,0.0,0.08024188493963585,0.0,0.04712585727744989
358,George W. Bush,GWB,19-Mar-08,11,0.0,0.0,0.017635059838393863,0.0,0.03002155011554461,0.0,0.0,0.34431956445641265,0.0
359,George W. Bush,GWB,28-Jan-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03655206863563307,0.0
360,George W. Bush,GWB,28-Jan-08,2,0.08207275633591432,0.0,0.136609091276444,0.0,0.0,0.0,0.04349199108305907,0.1804566590510493,0.0
361,George W. Bush,GWB,28-Jan-08,3,0.0,0.0,0.0,0.03685736897807865,0.0,0.0,0.0,0.0,0.0
362,George W. Bush,GWB,28-Jan-08,4,0.0837066248255724,0.0,0.0,0.0,0.0,0.0,0.0,0.1698217883324183,0.0
363,George W. Bush,GWB,28-Jan-08,5,0.04740534343461669,0.0,0.0,0.06414773873534746,0.0,0.0,0.19416407486714943,0.06947117298776181,0.0
364,George W. Bush,GWB,28-Jan-08,6,0.22737813453163258,0.014639094234343286,0.0,0.0,0.0,0.3309420824635779,0.17142788949193494,0.0,0.0
365,George W. Bush,GWB,28-Jan-08,7,0.35643479669767786,0.0,0.0,0.0,0.0,0.0014635406066942636,0.0,0.0,0.0
366,George W. Bush,GWB,28-Jan-08,8,0.3356076778465781,0.0,0.0,0.0,0.0,0.04317658060243673,0.0,0.07426392908147106,0.0
367,George W. Bush,GWB,28-Jan-08,9,0.2868704436051442,0.0,0.0,0.0,0.0,0.0,0.18442989696183332,0.016573185379502947,0.0
368,George W. Bush,GWB,28-Jan-08,10,0.0,0.0,0.0,0.0,0.16774685590658056,0.03469517493104965,0.12075623011965592,0.0,0.0
369,George W. Bush,GWB,28-Jan-08,11,0.0,0.4019145041698692,0.0,0.5372253094998721,0.07466637564965486,0.0,0.0,0.0,0.5103506629439569
370,George W. Bush,GWB,28-Jan-08,12,0.0,0.0,0.0,0.22801151322581192,0.0,0.10207926528866629,0.0,0.19147450554139683,0.0
371,George W. Bush,GWB,28-Jan-08,13,0.0,0.0,0.8301159595998786,0.0,0.08795774660397038,0.0,0.0,0.0636199660648657,0.0
372,George W. Bush,GWB,28-Jan-08,14,0.0,0.0,0.0,0.0,0.0,0.0,0.028927927841407297,0.0,0.0
373,George W. Bush,GWB,28-Jan-08,15,0.0,0.0,0.4634005145133392,0.1757436396296292,0.0,0.0,0.0,0.0,0.0
374,George W. Bush,GWB,28-Jan-08,16,0.09550614879059138,0.0,0.0,0.04054048973990429,0.0,0.005636282654052666,0.0,0.0,0.0
375,George W. Bush,GWB,28-Jan-08,17,0.0,0.0,0.0,0.0,0.1263047206664475,0.2913234429288802,0.14789685589416746,0.0,0.0
376,George W. Bush,GWB,28-Jan-08,18,0.0,0.0,0.0,0.0,0.0,0.009204404418777429,0.8301159595998786,0.0,0.0
377,George W. Bush,GWB,28-Jan-08,19,0.3342164033176219,0.0,0.0,0.0,0.037821454694450196,0.0,0.0,0.0,0.16135696994343157
378,George W. Bush,GWB,28-Jan-08,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,George W. Bush,GWB,23-Jan-07,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,George W. Bush,GWB,23-Jan-07,2,0.0,0.0,0.0,0.13864018715532633,0.0,0.0,0.0,0.0,0.23278894724014243
381,George W. Bush,GWB,23-Jan-07,3,0.0,0.0,0.0,0.0,0.0,0.1576480389565425,0.14031807654170397,0.0,0.0
382,George W. Bush,GWB,23-Jan-07,4,0.1724494899775728,0.08918025969104493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,George W. Bush,GWB,23-Jan-07,5,0.13041041603825948,0.0,0.0,0.07618754805473246,0.0,0.0,0.2031863364284332,0.1407894153602262,0.0
384,George W. Bush,GWB,23-Jan-07,6,0.0,0.0,0.1717003301979203,0.0,0.02616076744105969,0.3728459947689041,0.0,0.16889263156718037,0.0
385,George W. Bush,GWB,23-Jan-07,7,0.09961068463072903,0.02100778878042936,0.0,0.0,0.019425634771431444,0.005706481048855738,0.0,0.04857366811631311,0.0
386,George W. Bush,GWB,23-Jan-07,8,0.0075767473609105185,0.03468978898934949,0.0,0.0,0.0,0.5433475024717618,0.04962608225488804,0.0801969963124598,0.0
387,George W. Bush,GWB,23-Jan-07,9,0.08006909021454336,0.0,0.08587271562393112,0.0,0.0,0.0,0.10785670078033582,0.0,0.17240914209709446
388,George W. Bush,GWB,23-Jan-07,10,0.0,0.2585028641077994,0.28935679659566593,0.1364972384631245,0.0,0.009612854701155304,0.07406591442798865,0.04131870237774135,0.0
389,George W. Bush,GWB,23-Jan-07,11,0.0,0.0,0.0,0.0394790725749454,0.0,0.0,0.0,0.6520904152612887,0.0
390,George W. Bush,GWB,23-Jan-07,12,0.0,0.06165402856149271,0.0,0.19111988211176412,0.007521088393810965,0.015473127968458067,0.12341435314329463,0.0,0.0
391,George W. Bush,GWB,23-Jan-07,13,0.0,0.198830768164945,0.0,0.0,0.0,0.7223776263461978,0.0,0.0,0.0
392,George W. Bush,GWB,23-Jan-07,14,0.0,0.0,0.0,0.0,0.0,0.0,0.2975123615634657,0.0,0.0
393,George W. Bush,GWB,23-Jan-07,15,0.0,0.12706956387130242,0.0,0.0,0.0,0.0,0.3450147019970158,0.15183653626200072,0.0
394,George W. Bush,GWB,23-Jan-07,16,0.2316700541767815,0.0,0.11898960801684333,0.0,0.0,0.02025850430628648,0.0,0.0,0.2944525182830919
395,George W. Bush,GWB,23-Jan-07,17,0.0,0.0,0.002747917734706201,0.256432399073755,0.0,0.07286573674452351,0.0,0.0,0.024895877239740405
396,George W. Bush,GWB,23-Jan-07,18,0.0,0.0,0.17147526200595553,0.0,0.0,0.08123497176742822,0.0,0.0,0.0
397,George W. Bush,GWB,11-Jan-07,1,0.0,0.16974760953288992,0.0,0.2322648203143749,0.0,0.0,0.0,0.0,0.0
398,George W. Bush,GWB,11-Jan-07,2,0.0,0.0,0.09731893618332782,0.2524853525917649,0.00475477201590313,0.0,0.1019800078385949,0.0,0.0
399,George W. Bush,GWB,11-Jan-07,3,0.0,0.11675754758338708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,George W. Bush,GWB,11-Jan-07,4,0.0,0.0,0.527276164603233,0.0,0.0,0.11714635889754543,0.0,0.04483622531514997,0.0
401,George W. Bush,GWB,11-Jan-07,5,0.31346148574234123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,George W. Bush,GWB,11-Jan-07,6,0.0,0.0,0.0,0.015391455692916806,0.0,0.06469950396991381,0.09251194629021198,0.0,0.36309304177747337
403,George W. Bush,GWB,11-Jan-07,7,0.0,0.0,0.09404163371610219,0.0,0.0,0.0,0.0,0.806071018599361,0.0
404,George W. Bush,GWB,11-Jan-07,8,0.0,0.0,0.0,0.0,0.34713167348995755,0.3095177173416908,0.009100839235096386,0.26586695918624503,0.0
