,Nameabv,Name_long,Date,Frame No.,Sen1,Sen2,Sen3,Sen4,Sen5,Sen6,Sen7,Sen8,Sen9,Sen10,Sen11,Sen12,Sen13,Sen14,Sen15,Sen16
135,DTr,Donald Trump,07-Sep-20,25,0.0,0.3612,0.3612,0.3182,-0.6249,0.0,0.0,0.0,-0.7979,0.29600000000000004,0.2263,0.0,-0.29600000000000004,0.0,0.0,0.0
136,DTr,Donald Trump,07-Sep-20,26,-0.1027,0.0,0.0,-0.6705,-0.34,-0.34,-0.34,0.0,-0.6705,-0.8402,0.0,0.0,0.2023,0.34,0.0,0.0
137,DTr,Donald Trump,07-Sep-20,27,0.0,0.2263,0.0,0.0,0.5423,0.0,-0.7351,0.29600000000000004,-0.4767,0.5267,0.0,0.0,0.0,0.0,0.0,0.0
138,DTr,Donald Trump,07-Sep-20,28,0.0,0.6597,0.0,0.0,0.8885,-0.7351,0.0,0.7177,0.0,-0.5106,0.0,0.0,0.0,-0.0572,0.3182,0.0
139,DTr,Donald Trump,07-Sep-20,29,0.0,0.3612,-0.0516,0.0,0.0772,-0.3612,0.0,0.0,0.0,0.0,0.29600000000000004,0.0,-0.29600000000000004,0.1779,0.0,0.0
140,DTr,Donald Trump,07-Sep-20,30,0.0,0.0,0.0,0.2732,0.6597,0.0,0.3384,0.4939,0.0,0.0,0.4767,0.4767,0.0,0.0,0.4939,0.7003
141,DTr,Donald Trump,07-Sep-20,31,-0.4215,0.0772,0.2495,0.0,0.0,0.0,0.0,0.0,0.5095,0.0,0.0,0.0,-0.4654,-0.5423,0.5423,0.0
142,DTr,Donald Trump,07-Sep-20,32,0.0,0.0,0.0,0.0,0.29600000000000004,0.3612,0.0,0.29600000000000004,0.0,0.29600000000000004,0.0,-0.2263,0.0,0.0,0.0,0.0
143,DTr,Donald Trump,04-Jul-20,1,0.5859,0.4404,0.743,0.9638,0.5719,0.6908,0.4215,0.5574,0.8442,0.9324,0.0,0.7906,-0.0516,-0.8016,0.4767,0.5267
144,DTr,Donald Trump,04-Jul-20,2,0.6833,0.7548,0.8658,0.872,0.7346,0.21100000000000002,0.6486,0.7351,0.25,0.3612,0.8225,0.5574,0.0,0.5994,-0.5106,0.0
145,DTr,Donald Trump,04-Jul-20,3,0.0,0.0,-0.1531,0.3167,-0.5267,0.3612,-0.29600000000000004,0.6697,0.4939,0.5994,0.3182,-0.5859,0.4939,0.3182,0.3182,0.3612
146,DTr,Donald Trump,04-Jul-20,4,0.836,0.836,0.3612,0.5267,0.0258,0.1695,0.5574,0.1027,0.0,0.0,0.6249,-0.2732,-0.1695,-0.871,0.6908,0.5267
147,DTr,Donald Trump,04-Jul-20,5,-0.8816,0.0,0.8705,0.9638,0.7584,0.7351,0.9136,0.0,0.5106,0.7269,0.8126,0.0,0.0,0.765,0.5994,0.5267
148,DTr,Donald Trump,04-Jul-20,6,-0.29600000000000004,0.0,-0.5574,-0.5994,0.5106,0.2263,0.5859,-0.4522,0.7778,0.4215,0.0772,0.765,0.9758,0.7941,0.0772,0.0
149,DTr,Donald Trump,04-Jul-20,7,0.6605,0.8553,0.8176,0.4939,0.8481,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249,0.0
150,DTr,Donald Trump,04-Jul-20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6597,0.9246,0.0,0.0,0.0,0.0
151,DTr,Donald Trump,04-Jul-20,9,0.9062,0.0,-0.4019,-0.4019,0.0,0.0,0.6249,0.4767,0.0,0.0,0.7684,0.0,0.0,0.0,0.6369,0.5256
152,DTr,Donald Trump,04-Jul-20,10,0.0,0.4201,0.5413,0.9234,0.7351,0.9287,0.0,0.4215,0.7779,0.7964,-0.8687,-0.0516,0.7845,0.7269,0.4404,0.3612
153,DTr,Donald Trump,04-Jul-20,11,0.3182,0.8267,0.3612,0.6249,0.6249,0.5423,0.8689,0.4902,0.7845,0.1779,0.8481,0.91,0.8176,0.0,0.3818,0.4215
154,DTr,Donald Trump,04-Jul-20,12,-0.7184,0.0,0.0,0.6249,0.0,0.0,0.0,-0.8176,-0.8625,-0.6705,0.0,0.0,0.4215,-0.5719,0.0,0.0
155,DTr,Donald Trump,04-Jul-20,13,0.5267,0.7003,-0.4497,-0.6878,0.6369,0.29600000000000004,0.9201,0.9690000000000001,0.5719,0.6249,-0.2924,0.4404,0.6369,0.8534,0.9432,0.0
156,DTr,Donald Trump,04-Jul-20,14,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,DTr,Donald Trump,20-Jun-20,1,0.6124,0.0,0.3612,0.3612,0.0,0.3612,0.4215,-0.7783,0.0,0.6124,-0.2755,0.3612,-0.5849,-0.8218,0.4549,0.0
158,DTr,Donald Trump,20-Jun-20,2,0.7574,0.0,0.3818,-0.4588,0.0,-0.29600000000000004,0.6808,0.8591,0.6597,0.0,0.4215,0.0,0.2023,0.2023,0.0,0.0772
159,DTr,Donald Trump,20-Jun-20,3,0.2716,0.8271,0.9382,0.6249,0.0,0.3597,0.6637,-0.0516,0.0,0.0,0.3612,0.0,0.7906,0.6249,0.6249,0.0
160,DTr,Donald Trump,20-Jun-20,4,0.0,0.0,0.0,0.0,-0.1027,0.4939,0.4939,0.0,0.4767,0.4404,0.0772,0.0772,0.0,-0.5423,0.1779,0.0
161,DTr,Donald Trump,20-Jun-20,5,0.0,0.0,0.0,0.0,-0.4767,-0.5574,0.0,-0.5423,0.3612,0.0,0.0,0.0,-0.5423,0.3612,0.2732,0.4767
162,DTr,Donald Trump,20-Jun-20,6,0.0,0.0,-0.29600000000000004,0.0772,0.0,0.0,0.0,-0.2263,-0.5994,0.0772,0.0,0.0,-0.5267,0.9186,-0.6486,0.4404
163,DTr,Donald Trump,20-Jun-20,7,-0.5267,0.6249,-0.6808,0.0,0.0,-0.4588,0.0,0.5994,-0.0516,0.0,0.0,0.0,-0.0571,0.0,0.0,0.4939
164,DTr,Donald Trump,20-Jun-20,8,0.0,-0.1531,-0.5267,-0.5267,0.2732,0.7184,-0.4019,-0.29600000000000004,0.0,0.0,-0.6249,0.0,0.0,0.7845,0.4201,0.4019
165,DTr,Donald Trump,20-Jun-20,9,0.6115,-0.2263,0.2023,0.5563,0.0,0.0258,0.4927,0.6249,0.5719,0.3612,0.3818,-0.5994,0.0,0.0,0.6249,0.0
166,DTr,Donald Trump,20-Jun-20,10,0.0,0.0,0.0,-0.5719,0.6249,0.0,0.0,-0.29600000000000004,0.0,-0.128,-0.6369,0.0,0.2023,0.0,0.0,0.0
167,DTr,Donald Trump,20-Jun-20,11,-0.8519,0.0,-0.0872,0.4215,0.0,0.0,0.0,0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-0.5423,0.0
168,DTr,Donald Trump,20-Jun-20,12,0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2263,0.0,0.742,0.0,0.5859,-0.1761,-0.802,0.0
169,DTr,Donald Trump,20-Jun-20,13,0.3818,0.743,0.29600000000000004,0.3182,0.0,0.0,0.0,0.0,0.5994,-0.8176,0.0,-0.7717,-0.5945,0.0772,0.0,-0.0762
170,DTr,Donald Trump,20-Jun-20,14,-0.4019,-0.4019,-0.379,0.0,0.0,0.0,0.1477,-0.0772,0.0,-0.29600000000000004,-0.34,-0.34,0.9235,0.6249,0.5598,0.0
171,DTr,Donald Trump,20-Jun-20,15,0.5187,0.765,0.0,0.0,0.0,0.0,-0.3818,0.0,0.0,-0.1027,0.0,-0.2263,-0.2911,0.5994,0.5994,-0.1548
172,DTr,Donald Trump,20-Jun-20,16,0.5994,0.6249,0.5994,0.5574,0.3612,0.6557,0.2023,0.0,0.0,0.2263,0.3612,0.0,0.3612,0.3612,0.3612,0.0
173,DTr,Donald Trump,20-Jun-20,17,0.0,0.7269,0.0,0.0,0.6124,0.0,0.5994,0.5994,0.6808,0.1901,0.0,0.0,-0.1027,0.0,-0.9001,0.4588
174,DTr,Donald Trump,20-Jun-20,18,0.3612,0.0,0.4329,0.0,0.0,0.0,0.3182,0.0,0.6705,0.8555,0.0,0.0516,-0.3412,0.0,0.0,0.0772
175,DTr,Donald Trump,20-Jun-20,19,-0.29600000000000004,0.0,0.0,0.0,0.3612,-0.6435,0.1531,0.6801,0.0,0.0,-0.3182,-0.1531,0.0,0.4215,0.4215,0.3182
176,DTr,Donald Trump,20-Jun-20,20,0.0,0.0,0.0,0.0,-0.3412,-0.6908,-0.4404,0.0,0.0,0.0,0.3612,0.3612,0.3182,0.0,0.3612,-0.8313
177,DTr,Donald Trump,20-Jun-20,21,0.0,0.0,0.5413,0.4404,-0.128,0.0,0.4939,-0.1531,0.8922,0.899,0.4939,-0.6049,0.0,0.4215,0.4215,0.4215
178,DTr,Donald Trump,20-Jun-20,22,-0.4767,-0.29600000000000004,-0.4767,0.0,0.0,0.0,-0.1154,0.7717,0.4939,0.0,0.7236,0.7264,0.4404,0.1531,0.0,-0.6808
179,DTr,Donald Trump,20-Jun-20,23,0.0,0.0,0.4404,0.0,0.0,0.0,0.0,0.9267,-0.1027,0.34,0.34,0.0,0.34,0.6361,0.6361,0.0
180,DTr,Donald Trump,20-Jun-20,24,0.0,0.9571,0.1901,-0.5256,0.0,-0.5256,-0.6115,-0.5423,-0.5423,0.2263,0.0,0.0,0.0,0.0,0.0,0.25
181,DTr,Donald Trump,20-Jun-20,25,0.6369,0.5994,-0.1531,0.7089,-0.34,0.0,0.0,0.6249,0.0,0.0,0.0,0.0,0.0129,0.0772,0.2263,-0.2263
182,DTr,Donald Trump,20-Jun-20,26,-0.6124,0.0,0.0,0.4588,0.6369,0.6369,-0.7891,0.4019,-0.29600000000000004,0.2023,0.1695,-0.6808,0.0,-0.3597,0.792,0.7959999999999999
183,DTr,Donald Trump,20-Jun-20,27,0.6077,0.0,0.0,0.0,0.0,-0.4404,-0.1796,0.0,0.0,0.2023,0.0,0.4404,0.4019,-0.4588,0.0,0.0
184,DTr,Donald Trump,20-Jun-20,28,0.0,-0.4767,-0.29600000000000004,-0.743,0.0,0.0,0.0,-0.6801,-0.6416,-0.8035,0.0,0.0194,0.0,0.0,0.0,0.0
185,DTr,Donald Trump,20-Jun-20,29,0.0,0.6249,0.6249,0.0,-0.29600000000000004,0.0,0.0,0.3612,0.0,0.0,0.8645,0.0,0.0,0.0,-0.7184,0.0
186,DTr,Donald Trump,20-Jun-20,30,-0.3506,0.0,0.3612,-0.4019,0.6956,0.6369,0.0,0.0,-0.6124,0.3818,0.1901,0.5859,0.5859,-0.6705,0.0,0.0
187,DTr,Donald Trump,20-Jun-20,31,0.0,0.0,0.1877,0.0,0.6801,-0.5267,0.504,0.2008,0.0,0.7845,0.0772,0.0,0.0,0.5256,0.6249,-0.25
188,DTr,Donald Trump,20-Jun-20,32,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,DTr,Donald Trump,23-Apr-20,1,0.3612,0.4939,0.7269,0.5859,0.5413,0.0,0.2732,0.9355,0.0,0.0,0.4927,-0.2263,0.4404,0.0,0.4754,0.4215
190,DTr,Donald Trump,23-Apr-20,2,0.0,0.2732,0.4549,0.2732,0.6486,0.0,0.0,-0.2732,0.0772,0.4215,0.3384,0.4404,0.4933,0.0,0.802,-0.5423
191,DTr,Donald Trump,23-Apr-20,3,-0.6657,0.0772,0.6852,0.4927,0.6249,0.0,0.0,0.0,0.6808,0.0,0.0,0.836,0.0772,0.0,-0.34,0.0
192,DTr,Donald Trump,23-Apr-20,4,0.4215,0.0,0.2716,0.128,0.0,0.0,0.6249,0.4173,0.3384,0.0772,0.0,0.0772,0.0772,0.0,0.0,0.0
193,DTr,Donald Trump,23-Apr-20,5,0.4215,0.0,-0.128,0.0,0.0,0.0,0.0,0.0,0.2732,0.0,0.0,0.3384,0.3818,0.8225,0.5574,0.3182
194,DTr,Donald Trump,23-Apr-20,6,-0.7425,0.0,0.4215,0.5423,0.5574,0.0,0.0,0.0,0.3182,0.4588,0.8377,0.8519,0.8381,0.0,0.624,0.5719
195,DTr,Donald Trump,23-Apr-20,7,0.802,0.9259999999999999,0.2732,0.0,0.34,0.3612,0.3182,0.3612,0.4404,0.0,-0.3818,0.0,0.0,0.0,0.6249,-0.3612
196,DTr,Donald Trump,23-Apr-20,8,0.34,0.4404,0.4215,0.4215,0.8225,0.34,0.8402,0.0,0.7003,0.0,0.4215,0.3182,0.4215,0.128,0.0,0.34
197,DTr,Donald Trump,23-Apr-20,9,0.0,0.8074,0.0,-0.3818,0.3612,0.4522,0.7579,0.0,0.4019,0.2263,0.0,0.29600000000000004,0.34,0.2732,0.0,0.0
198,DTr,Donald Trump,23-Apr-20,10,0.0,0.0,0.0,0.3612,0.3818,0.0,0.5574,0.0,0.0,0.0,0.6369,0.3612,0.4215,0.4939,0.0,-0.2944
199,DTr,Donald Trump,23-Apr-20,11,0.0,0.0,0.4404,0.34,0.3612,0.6124,0.5023,0.4404,0.34,0.0,-0.4897,0.0,0.0,-0.6908,0.128,0.34
200,DTr,Donald Trump,23-Apr-20,12,0.765,0.3182,-0.3818,0.6003,0.0,0.0,0.0,-0.1531,0.0,0.0,0.6486,0.0,-0.2732,0.0,0.0,0.2023
201,DTr,Donald Trump,23-Apr-20,13,0.0,-0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3182,-0.7003
202,DTr,Donald Trump,23-Apr-20,14,0.0,0.0,0.0,0.0,0.6369,-0.2057,0.34,0.0,-0.2732,-0.29600000000000004,0.2716,-0.1531,0.0,0.0772,0.0,0.4939
203,DTr,Donald Trump,23-Apr-20,15,0.0,0.0,-0.9432,0.0,0.0,0.0,0.8481,0.3612,0.3612,0.3612,0.3612,0.4576,0.2609,0.0,0.4019,0.0
204,DTr,Donald Trump,23-Apr-20,16,0.0,0.0,0.0,0.3612,0.0772,0.4019,0.0,0.4019,0.0,0.3612,0.3182,0.4404,0.1779,0.2732,0.0,0.0
205,DTr,Donald Trump,23-Apr-20,17,0.0,0.0,0.0,0.0,0.4404,0.0,0.4939,0.4194,0.4927,0.4404,0.0,0.2732,0.0,0.0,0.0,0.3612
206,DTr,Donald Trump,23-Apr-20,18,-0.1531,0.5023,0.0,0.29600000000000004,0.29600000000000004,0.1154,0.4576,0.0,0.2732,0.0,0.0,0.2263,0.6997,0.0,0.29600000000000004,0.3182
207,DTr,Donald Trump,23-Apr-20,19,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.3612,0.0,0.0,0.3612,-0.4404,-0.4215,-0.4215,0.3818,0.0
208,DTr,Donald Trump,23-Apr-20,20,-0.4019,0.4215,0.3612,-0.29600000000000004,-0.29600000000000004,0.0,0.0,0.0,0.0,0.34,0.6249,-0.8858,0.0,0.4215,-0.8779,0.4019
209,DTr,Donald Trump,23-Apr-20,21,-0.7184,0.0,0.0,0.0,0.4019,-0.0772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,BKO,Barack Obama,15-May-16,1,0.0,0.0,0.0,0.0,0.3612,0.3612,0.3182,0.3612,0.8176,0.4404,0.0,0.4019,0.0,0.34,0.0,0.4767
211,BKO,Barack Obama,15-May-16,2,0.0,0.0,0.0,0.9194,0.0,0.6658,0.0,0.0,0.0,0.1027,0.0,0.5927,0.0,0.3182,0.0,0.5267
212,BKO,Barack Obama,15-May-16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.4019,0.0,0.3182,0.0,0.4767,0.0,0.0,0.0,0.0,0.0
213,BKO,Barack Obama,15-May-16,4,0.0,0.3182,0.0,0.5106,0.0,0.5106,0.0,-0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.743,0.0,0.0
214,BKO,Barack Obama,15-May-16,5,0.0,0.0,0.5859,0.596,0.0,-0.128,0.0,0.0,0.8357,0.4215,0.5719,0.0,-0.4019,0.3612,0.3612,0.0
215,BKO,Barack Obama,15-May-16,6,0.3612,0.0,0.0,0.4215,0.0,0.4215,0.2382,0.5267,0.0,0.3451,0.3353,0.0,-0.9393,0.0,0.0,-0.8958
216,BKO,Barack Obama,15-May-16,7,0.3818,0.6705,0.0,0.9434,0.0,-0.5562,0.0,0.0,0.6249,0.0,0.7564,0.0,-0.0516,0.4404,0.0516,0.0
217,BKO,Barack Obama,15-May-16,8,0.0,0.802,0.7184,0.6369,0.0,0.0,0.0,0.6249,0.4019,-0.7275,0.0,0.7003,0.0,-0.5994,-0.34,0.0
218,BKO,Barack Obama,15-May-16,9,-0.6808,0.29600000000000004,0.2732,0.0,0.0,0.0,0.0,0.2263,0.0,0.4404,0.6249,0.34,0.0,0.5859,-0.2732,-0.5859
219,BKO,Barack Obama,15-May-16,10,0.0,0.0,0.7003,0.0,0.0,0.5574,-0.6597,-0.2732,0.0,-0.0772,-0.2263,0.0,-0.0772,0.0,0.6283,0.0
220,BKO,Barack Obama,15-May-16,11,0.0,0.0,0.6369,0.0,-0.4963,0.0,-0.7845,-0.0258,0.2235,0.0,0.8271,0.6597,0.0,0.4588,0.4767,0.0
221,BKO,Barack Obama,15-May-16,12,-0.4215,-0.4404,0.6908,0.3612,-0.29600000000000004,-0.4215,-0.29600000000000004,0.0,-0.4404,0.6124,0.4019,0.5423,0.0,0.0,0.0366,0.0611
222,BKO,Barack Obama,15-May-16,13,0.7964,0.0,-0.2263,0.0,0.0,0.0,0.0,0.4404,0.0,0.0772,0.0772,0.0,0.0,0.0,0.4939,0.4404
223,BKO,Barack Obama,15-May-16,14,-0.0644,0.0,0.3818,-0.5903,0.0,-0.2411,0.0,0.3612,0.0,-0.1139,0.0,0.0,-0.3182,0.0,0.1779,0.0
224,BKO,Barack Obama,15-May-16,15,0.0,0.0,0.5423,0.0,0.0,0.3182,0.2484,0.0,0.4215,0.0,0.0,-0.5267,0.4215,0.0,0.3182,0.0
225,BKO,Barack Obama,15-May-16,16,0.0,0.0,0.0,0.8859999999999999,0.0,-0.7003,0.0,0.25,0.0,0.1513,0.0,0.29100000000000004,-0.7906,0.9423,0.5719,0.0
226,BKO,Barack Obama,15-May-16,17,0.0,0.0772,0.0,0.0,0.0,0.0,-0.7096,0.3304,0.0,0.0,0.0,0.0,0.0,0.0,-0.1655,0.0
227,BKO,Barack Obama,15-May-16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9348,0.6124,0.6908,0.3818,0.0,0.0,0.0,0.0,0.0
228,BKO,Barack Obama,15-May-16,19,0.0,0.4215,-0.3875,0.0,0.0,0.0,0.4215,-0.4588,0.0,0.1531,0.0,0.0,0.3612,0.0,0.0,0.4215
229,BKO,Barack Obama,15-May-16,20,0.0,0.0,0.5994,0.0,0.7269,0.1779,-0.4561,0.2023,0.2023,0.0,0.0,0.0772,0.0,0.0,0.0,0.0
230,BKO,Barack Obama,15-May-16,21,0.0,0.0,0.7096,0.8625,0.0,0.0,0.0,0.0,0.3182,-0.7579,0.0,0.34,-0.29600000000000004,0.0,0.0,0.857
231,BKO,Barack Obama,15-May-16,22,0.0,0.3182,0.0,0.7506,0.5393,0.7506,0.0772,-0.29600000000000004,0.0,0.0,0.0,0.0,-0.2946,0.7351,0.0,0.0
232,BKO,Barack Obama,15-May-16,23,0.5994,0.0,0.0,0.0,0.0,-0.5994,0.0,0.3291,0.3612,-0.3818,-0.3818,0.4404,0.0,0.6369,0.0,0.0
233,BKO,Barack Obama,15-May-16,24,-0.4767,-0.34,0.0,0.0,-0.8625,0.34,0.0,0.0,0.0,0.3412,-0.5122,0.0,0.0,-0.0314,0.0,0.0
234,BKO,Barack Obama,15-May-16,25,0.5859,0.7425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4939,-0.2075,-0.5267,-0.5096,0.1531,0.0,0.0
235,BKO,Barack Obama,15-May-16,26,0.9022,0.7003,0.1788,0.4215,0.0478,-0.0382,-0.0516,0.4077,0.4939,-0.4215,-0.3612,0.0,0.7506,0.0,0.802,0.3353
236,BKO,Barack Obama,15-May-16,27,0.1511,0.3182,0.9132,0.2732,0.0,0.6369,0.0,0.7096,0.5994,0.8442,0.3612,0.0,0.0,0.0,0.0,0.0
237,BKO,Barack Obama,12-Jan-16,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.1027,0.0,-0.2732,0.128,-0.7787,0.0,0.2023,0.4939,-0.1779,0.4215
238,BKO,Barack Obama,12-Jan-16,2,-0.4767,0.0,-0.7579,0.0,-0.1027,0.0,-0.0516,0.0,0.0,0.0,0.0258,0.0,0.0,0.0772,0.0772,0.0772
239,BKO,Barack Obama,12-Jan-16,3,0.0,-0.0516,-0.705,0.4215,0.3612,-0.7351,-0.25,-0.4215,0.0,0.3182,0.6808,0.6808,0.9259999999999999,0.5423,-0.8481,0.97
240,BKO,Barack Obama,12-Jan-16,4,0.4215,0.0,0.0,-0.4939,0.5106,0.0,0.7579,0.0,0.7184,0.0,0.4404,0.0,0.8173,0.6908,0.0,0.2732
241,BKO,Barack Obama,12-Jan-16,5,0.0,0.128,0.6369,0.0,0.128,0.0,0.0,0.0,0.4767,0.0,0.1779,0.0,0.4951,0.705,0.1779,-0.3182
242,BKO,Barack Obama,12-Jan-16,6,-0.0772,0.5574,0.4215,0.0,-0.0516,0.6486,0.6908,0.4215,0.7959999999999999,0.0,0.0,0.0,-0.4939,0.4404,-0.2732,0.0
243,BKO,Barack Obama,12-Jan-16,7,0.4215,0.0,0.0,0.0,0.6249,0.6124,0.0,0.0,-0.1531,0.0,-0.5524,0.5413,-0.128,0.3818,0.4939,0.0
244,BKO,Barack Obama,12-Jan-16,8,0.3818,0.0,0.6369,0.6908,0.0,0.3626,0.0,0.0,0.7906,0.5859,-0.2023,0.4939,0.4404,-0.0772,0.765,0.6908
245,BKO,Barack Obama,12-Jan-16,9,0.0,0.6124,0.7752,0.0,0.2023,0.0,0.0,-0.2732,0.0,0.0,0.4574,0.0,0.7178,0.0,-0.0534,-0.6249
246,BKO,Barack Obama,12-Jan-16,10,0.0,0.0,0.1531,0.0,0.0,0.0,0.0,0.1877,0.4404,0.0,0.6705,0.3818,0.0,0.8122,0.5574,-0.34
247,BKO,Barack Obama,12-Jan-16,11,0.0,-0.34,0.0,0.0,0.0,0.1779,0.0,0.4215,0.4404,0.0,0.0,0.5574,0.6705,0.0,0.128,0.0
248,BKO,Barack Obama,12-Jan-16,12,-0.6597,0.4404,0.0,0.0,0.0,0.0,0.1027,-0.3182,0.7506,0.0,-0.4019,0.3182,0.0,0.7269,0.0,0.5859
249,BKO,Barack Obama,12-Jan-16,13,0.0,-0.34,0.5574,0.8658,-0.4939,0.0,-0.5423,0.0,-0.0772,0.0,0.128,0.2415,0.0,0.0,0.0,0.765
250,BKO,Barack Obama,12-Jan-16,14,0.6486,0.0,0.34,0.5423,0.0,-0.34,0.0,0.7089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,BKO,Barack Obama,12-Jan-16,15,-0.3612,0.0,-0.836,0.2023,0.0,0.1265,0.0,0.6249,-0.8934,-0.0516,0.2023,-0.4588,-0.7717,0.6705,0.2732,-0.6597
252,BKO,Barack Obama,12-Jan-16,16,0.0,-0.8885,-0.5423,-0.29600000000000004,-0.7269,-0.6705,0.2924,0.0,0.0,-0.3167,0.0516,0.0,-0.8176,0.0,0.0,-0.8934
253,BKO,Barack Obama,12-Jan-16,17,-0.6597,0.4404,-0.3664,0.0,0.0,0.0,-0.6249,0.5423,0.0,-0.8555,0.0,0.0,-0.3919,0.0,-0.4939,0.0
254,BKO,Barack Obama,12-Jan-16,18,-0.4215,-0.5267,0.0056,0.0,0.0258,0.0,-0.1531,0.0,0.0,0.4588,0.5023,0.4588,0.0258,-0.743,0.0,-0.2263
255,BKO,Barack Obama,12-Jan-16,19,0.0,0.7003,0.4215,0.3818,0.5709,0.0,0.5423,0.4939,0.0,0.0,0.0,0.0,-0.1779,0.6486,0.0,-0.5165
256,BKO,Barack Obama,12-Jan-16,20,0.0,-0.8197,0.4767,0.0176,0.7773,0.5267,0.5719,0.0,0.0,0.0,0.5859,0.0,0.4939,0.0,0.0,-0.5106
257,BKO,Barack Obama,12-Jan-16,21,0.0,-0.4939,0.0,0.4404,0.0,-0.4019,0.0,0.0,-0.0191,0.5267,0.8979,-0.872,-0.2755,-0.4767,0.0,0.0
258,BKO,Barack Obama,12-Jan-16,22,0.0,-0.5423,0.0,0.5719,0.3384,0.8442,0.0,0.0,0.0,0.6597,0.25,0.4019,0.5267,0.5106,0.1027,-0.4215
259,BKO,Barack Obama,12-Jan-16,23,0.1744,0.0,0.9081,0.0,-0.3818,0.4767,-0.25,-0.2846,0.0,0.0,0.0,0.7506,0.4404,0.0,0.0,0.0
260,BKO,Barack Obama,12-Jan-16,24,0.0,0.25,0.0,-0.1027,-0.2755,0.0,0.0,0.4215,0.0,0.0,0.0,0.4767,0.0,0.0,0.0,-0.1901
261,BKO,Barack Obama,12-Jan-16,25,0.0,0.0,-0.1027,-0.6628,0.4404,-0.6908,0.7906,0.0,0.0772,-0.1867,-0.5423,0.5994,0.0,0.0,-0.6549,0.0
262,BKO,Barack Obama,12-Jan-16,26,0.6908,-0.3412,-0.1027,0.9062,0.4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,BKO,Barack Obama,22-Mar-16,1,0.7506,0.4939,0.3182,-0.8074,0.0,-0.3182,0.8909999999999999,-0.6486,-0.1027,0.7003,0.0,0.7269,0.4215,0.0,0.29600000000000004,-0.0644
264,BKO,Barack Obama,22-Mar-16,2,0.6705,0.8979,-0.0516,0.4215,0.0,-0.8225,-0.7506,0.128,-0.5994,0.0,0.7783,0.0,0.5719,0.3182,0.29600000000000004,0.7579
265,BKO,Barack Obama,22-Mar-16,3,0.0,0.6486,0.6486,0.7579,0.0,0.0772,0.5267,0.5574,0.0,0.8906,0.0,0.5267,0.0,0.0,0.0,0.8834
266,BKO,Barack Obama,22-Mar-16,4,0.5994,0.5859,0.6369,0.6808,0.0516,0.2755,0.4215,0.4215,0.4215,0.4215,0.0,0.0,0.0,0.5719,0.2732,0.34
267,BKO,Barack Obama,22-Mar-16,5,0.0,0.0,0.4215,0.6705,-0.765,-0.128,0.6031,0.0,0.2716,0.0,0.0,0.0,0.4215,0.0,0.5423,0.5003
268,BKO,Barack Obama,22-Mar-16,6,0.4404,0.7351,0.7717,0.6597,0.4215,0.0,0.0,0.4019,0.0,0.4215,0.5994,0.4201,0.0,0.8883,-0.1511,0.7506
269,BKO,Barack Obama,22-Mar-16,7,0.0516,0.0,0.5267,0.6361,0.4215,0.0,-0.4404,-0.3818,0.0,0.0,0.0,0.4215,0.0,0.0,0.7783,0.1779
270,BKO,Barack Obama,22-Mar-16,8,0.0,0.7506,0.5106,0.0382,0.0516,0.0,-0.7184,-0.4588,-0.8126,0.0,0.4939,0.0,0.2235,0.0,0.4588,0.5106
271,BKO,Barack Obama,22-Mar-16,9,0.1901,0.0,0.0,0.7096,0.0,0.6935,0.0,0.8859999999999999,0.0,0.7184,0.0,-0.1511,-0.1511,0.0,0.0,0.0
272,BKO,Barack Obama,22-Mar-16,10,-0.5859,0.0,-0.8885,0.0,0.0,0.0,0.4588,0.4404,0.4019,0.0,0.0,0.3612,0.0,0.0,-0.7096,0.4404
273,BKO,Barack Obama,22-Mar-16,11,-0.5574,-0.4215,-0.2263,0.5719,0.6124,0.4404,-0.4019,0.2023,0.4939,0.34,0.6461,0.8271,0.0,-0.4939,0.4939,-0.4404
274,BKO,Barack Obama,22-Mar-16,12,0.0,-0.29600000000000004,0.5994,0.0,0.0,0.4215,0.0,0.6705,0.3291,0.3612,0.4404,0.0,0.0,0.0,0.0,0.0
